"acc_id","char_id","acc_day_cnt","char_day_cnt","char_cnt","playtime","total_exp","npc_kill","rich_monster","death","fishing","private_shop","game_money_down","game_money_up","enchant_count"
69760,9082,27,3,6,43.3653175,0.99283359942656,34.9460483,12,0.491767,19.11574097,0,-0.2794293579,0.3034150539,0
69761,174218,22,10,5,9.99693848,0.70523634266366,10.60016783,1,0.2458835,2.70326155,0,-0.1878499636,0.081197008,0
69770,87920,26,26,1,77.716783,0,0,0,0,0,75.3538856,-0.21147868771,1.837202873,0
69781,82205,28,28,1,88.788083,2.49287362051268,0.0003379401,1,6.3929698,0,0,-0.000686001727,0.000700206427,0
69786,227066,15,6,8,26.7630529,0.0725796468269815,19.7441514131,6,0.7376505,12.189352406,0,-5.7743942834,5.6349425437,0
69787,379679,23,23,2,14.07904162,0.278515428428031,31.79306654,5,0,1.6313197,0,-3.3472008038,3.4457308466,0
69789,108821,28,17,6,54.747927,0.704198707741075,49.0604544,10,1.7211844,8.1701347,0,-0.1170887568,0.0974301638,0
69791,258269,21,1,5,8.8102262,16.0213102304697,4.5294112,19,1.7211844,0,0,-0.0241389242,0.04016591595,0
69793,151645,7,1,5,90.391429,3.58824153337088,105.978354,0,1.475301,0,0,-0.2363104624,0.23352831817,0
69794,165093,16,1,3,10.3761243329669,35.6892767526632,28.2781517605015,15,0,2.06395074,0,-1.27975940994954,1.3609746973,0
69796,371631,20,2,6,27.06967894,0.534279189642382,20.86645083,10,1.7211843,6.0975236,0,-0.184935426,0.1955606114,0
69803,25591,27,2,7,78.505578,0.87594864794992,36.6509567,3,0.2458835,49.6249723,0,-1.791001608,1.934684641,0
69806,234275,19,7,6,37.0127806,0.165994567234575,3.9265260801,0,0,18.54774208,0,-17.801411589339,9.371544682,0
69811,20992,25,25,1,38.012240407,0.629709991442552,23.4618295711,7,1.2294175,0.83608205,0,-0.31598556903,0.3307027526,0
69827,147032,28,28,1,86.503602,0,0,0,0,0,77.2385402,-4.11075404,4.0450421,0
69831,111008,8,1,5,12.96254817,0.0999237297603612,32.97822241,8,0,4.89114978,0,-0.7313933078,0.712671062,0
69837,48473,26,26,2,35.7488254,0,0,0,44.996675,0,0,-0.012113597,0.01489155248,0
69848,363908,28,28,3,80.916459,1.39756671120703,71.1536284,2,0.983534,1.7695355,0,-0.096522182,0.103018411,0
69852,383421,27,26,4,38.845514,1.24810336521305,45.723973,2,0.983534,0,0,-0.0035583902,0.00126009876,0
69854,369829,28,28,6,30.8685591,0.260841427182322,37.69721822,14,2.4588346,6.29523118,0,-2.359629236,2.298611512,0
69864,367344,28,28,1,90.672311,0,0,0,0,0,86.378639,-0.2807943223,0.97786715,0
69866,308477,20,3,9,16.65141983,51.2537068257093,12.30879261,6,1.4753008,3.66367164,0.30935662,-0.1897256798,0.189926427,0
69869,255426,1,1,2,88.956599,9.43879995142932,27.3897073,0,14.0153578,0,0,-0.000956885318,0.00063395577,0
69870,373670,28,28,2,81.499273966,1.26310136793333,36.4167649,9,0.491767,62.002709,0,-3.5034041145,3.20476217,0
69877,252926,28,28,2,71.855776,1.75132481014403,29.085152151,5,0.491767,42.82127221,0,-0.4548681551,0.491346358,0
69881,164697,3,1,6,26.78411584,43.0534437291153,22.461864573,4,8.1141541,3.47918881,1.12858595,-0.06854033466,0.07144826889,0
69890,132132,28,25,8,15.4483241,0.184423128692426,24.73586374,7,0.491767,3.94552563,0,-0.2299540318,0.102682671,0
69903,254972,28,28,1,85.230279,0.874789102921126,32.0330056,0,0,0,0,-0.14325743,0.1427789535,0
69904,190908,13,1,5,79.01350155,0.123923008154811,31.63862831,5,0.491767,33.0496234,0,-5.48901085284,5.488533575,0
69915,137755,28,28,1,91.512606,0,0,0,0,0,84.109104,-1.74293304,1.435347856,0
69917,285254,21,4,5,82.751524671,0.319666432350207,55.727336772,17,1.9670678,30.3356326,0,-1.09509364,1.14600667,0
69928,373453,28,24,7,74.854153619,0.177796647960655,73.1430802965,16,54.3402465,5.97850157,0.007490097,-13.17273004,13.5194465,0
69934,278722,17,3,2,38.35631626,0.0721773087238305,19.566732566,11,5.6553203,5.9972662,0,-0.63687931,2.273795062,0
69945,313953,28,28,1,91.622619,0,0,0,0,0,88.231976,-1.9794071801,2.250006323,0
69947,30697,13,7,2,34.6393566,13.466718183343,16.00754673,0,0.7376505,0,0,-0.006843708592,0.00836659543,0
69950,384350,28,28,5,4.746848645,3.74300484271904,1.0428833221,5,2.2129514,0.9797592597,0,-0.017199305059,0.01699754059,0
69963,72961,28,24,2,12.15502283,10.3699264289653,27.53907693,6,1.7211844,1.175984277,0,-0.27641455074,0.246852058,0
69970,319512,28,28,5,70.97568871,0.192967380739742,72.32289998,6,0,28.4324864,0,-2.15665675,0.6842319875,0
69973,153435,26,1,6,39.9151918,0.0985030879609888,39.6968122,2,0,23.3418314,0,-2.0647854057,7.676979395,0
69981,12082,27,11,2,18.37648499,0.184071634292435,17.12680537,13,0,2.97251497,0,-0.6423498476,0.426074346,0
69982,270406,27,27,1,85.447967,0,0,0,0,0,65.108136,-0.535063265,0.3229722,0
69983,159646,28,28,1,91.51963,0,0,0,0,0,85.3532,-0.893354852,0.812020443,0
69986,35256,5,1,9,44.830569566,0.0739036133477337,20.502487985,6,5.6553196,22.15324773,0,-0.8273164076,0.745560053,0
69993,269345,9,1,5,3.951026111,0.109479965682528,1.38251299,0,0.2458835,0,0,-0.0380870289,0.0393193148,0
69996,189500,26,26,4,6.96578994,1.94739374724469,32.247595191,7,0,2.59563062,0,-0.1255976932,0.1034827906,0
69997,182010,24,7,6,30.9364389,1.36687098078757,41.61799997,9,0.491767,8.0215815,0,-0.752297137,0.866528324,0
70000,393411,27,27,1,9.4702912,13.070907535491,27.44614321,16,0.2458835,1.22911704,0,-0.0953789519,0.551581529,0
70006,85670,2,1,4,10.20759759,0.211336025483353,19.21899134,6,0,4.05596552,0,-0.0476760283,0.2070714497,0
70012,249634,24,5,2,19.53276624,0.500306307354906,16.6523367401,9,0.491767,4.69675861,0,-0.275018747,0.213433669,0
70014,248244,21,1,8,9.819049141,7.64343280199805,17.72833806,1,0.491767,6.7304364,0,-0.0509591302028,0.0555917963,0
70018,184724,19,19,1,9.5966864,0.154955061837769,11.57275843,0,0,2.73638206,0,-0.0044146498,0.44550347,0
70020,207000,26,2,3,27.1586223,0.223463285811312,15.05928687,9,0.2458835,15.618567002,0.26699079,-0.2122881991,0.209341631,0
70023,382907,28,28,6,50.58624219,0.17072277742957,26.55702216,21,0.2458835,35.40365838,0,-6.255058259,0.168420807,0
70024,31629,28,27,4,15.41321452,0,0,0,0,13.04716276,0,-0.04562265064,0.007667696,0
70027,119669,28,28,1,88.275472,1.35218311967776,36.6053367,0,5.9012036,0,0,-0.00117626271,0.0011379383904,0
70048,28432,23,23,1,6.1395388,0.184639837534982,6.43708281,0,0,3.93659208,0,-0.0440501639,0.017637886,0
70056,55043,11,1,9,10.82318911,46.2013162129363,27.72122666,8,0.7376504,1.205281,0,-0.1570239244,0.169160048,0
70060,366946,28,28,2,34.505938806,1.45339948549945,42.8376236,0,0.4917669,55.599932,0,-0.29582298928,0.2748444571,0
70063,254438,28,28,1,86.880449,0,0,0,0,0,81.6667111,-0.15625168,0.0137189,0
70064,327086,28,27,3,19.65916254,37.9348705264353,15.8314793,3,2.4588348,4.512003,0,-0.301181105,0.08552697026,41.96573
70068,180564,17,2,6,24.384946,0.212084286715128,33.08332262,18,0.9835339,9.25046392,0,-0.1457656101,0.4119938359,0
70071,200130,26,26,6,20.99567835,0.590217672117428,17.119706581,11,14.2612415,11.12267653,0,-4.24457821667,3.872183272,0
70072,367856,27,27,1,27.577602,0.178021795791463,11.364250051,6,0.983534,17.45711487,0,-2.39200421549,2.9787204295,0
70077,111372,20,5,3,26.36982104,0.624291719023755,39.435921322,14,17.457727,5.678780724,0,-0.8571983192,0.513683875,0
70078,84347,23,7,8,14.9778525,10.851433396156,23.35368834,7,2.7047182,3.310817798,0,-0.09810352926,0.0740768178,0
70084,308566,28,18,8,28.88602496,0.235440432246924,33.847742674,13,0,20.11641087,0,-0.4585526407,0.4945967707,0
70086,275622,27,27,1,83.545014,0.846324133118722,99.680841,0,2.2129514,0,0,-0.045664244,0.0393226671,0
70088,17986,28,28,7,12.3258906,0.289995098644839,14.752436733,12,0,4.82615799,0,-0.0648484274,0.096137539,0
70091,16578,15,5,7,20.48775439,0.713319100276389,11.5082118802,0,0.9835339,0,0,-0.042309120067,0.041683746,0
70097,66924,27,26,5,38.3188646,0.991984256629598,24.70207062,9,0.491767,21.46876387,0,-17.483796592,25.9111528133,0
70098,158935,9,2,3,39.0163788,0.467301459986104,14.44051863,9,0.2458835,7.915315776,0,-0.1232054376,0.1269300623,0
70100,308531,28,28,1,78.437703,0.255180953332239,2.803213371,0,0.2458835,37.94627411,0,-0.4643582565,0.752432,0
70109,221053,24,1,4,78.6483568,0.647327825066198,11.1506720128,10,1.4753009,3.44169924,68.983671,-3.023238323,5.001442052,0
70118,176716,21,3,7,9.80500456,1.92845510130716,35.15185401,5,0.491767,2.023457403,0,-0.294072697,0.2405428074,0
70123,218259,11,4,11,13.3581195,11.9341557978355,8.80705677,0,1.4753009,2.39745505,0,-0.0208195945,0.1255303282,0
70130,192794,8,4,7,2.08084241,3.66114947792611,0.7880763014,2,0.9835339,0,0,-1.7844436791,1.78571819,0
70131,268320,28,28,1,90.105873,0,0,0,0,0,85.106107,-4.021764592,2.154979407,0
70133,394874,28,28,2,82.285738,1.03313978647881,33.76427149,5,0.491767,62.4998658,0,-0.7402189173,0.51603347,0
70139,88096,20,1,2,87.0396066343651,9.74082826554474,23.1482213515433,0,22.3753959,0,0,-0.0439291378334943,0.0432732516,0
70145,220370,23,3,5,10.83957446,5.78915786530018,1.383864762,12,0,1.8735384,0,-0.01993489804,0.01870858223,0
70151,117353,28,28,1,83.952283,2.93055442188305,73.637823,0,4.6717862,0,0,-0.470278779,0.45618238,0
70157,6880,8,3,6,1.13053653,0,0.0006758802,0,0,0.112117386,0,-0.001301150469,0.0007914574,0
70159,350795,28,28,3,31.84461276,0,0,0,0,0,31.26198629,-12.579073,12.579073,0
70162,355874,16,2,18,0.547713328,0,0,0,0,0,0,-7.3166817,8.1543078,0
70178,300760,28,21,3,22.3158059,0,0,0,0,0,20.8922598,-23.058109,23.058109,0
70179,93389,15,2,3,4.39575069169158,0.0978410223508904,9.69178386179105,7,0,0.29086541,0,-0.0962072543445161,0.025086804,0
70180,73909,1,1,10,20.5930846,45.5245183083836,9.9847785,7,2.2129513,6.16353026,0.68210592,-2.449143243,2.505500418,0
70183,264188,26,26,1,80.2353299652064,0,0,0,0,0,77.2710769132021,-3.01974160100809,2.6284877,0
70185,242596,8,4,8,8.91789605,0.481436374668634,10.45992194,1,1.2294175,0.9829581,0,-0.075108617,0.08138275,0
70186,167698,15,4,5,1.987216195,5.35476809705039,0.9448805822,0,0.7376505,1.0648031,0,-0.00181229224,0.002027976346,0
70187,217065,13,2,3,0.486856281,0.417064966592427,0.008448503,0,0,0,0,-0.01853303954,0.018726593,0
70188,21905,28,28,3,31.39988856,0,0,0,0,0,28.3117462,-3.55038978,3.24180228,0
70189,195247,28,28,2,89.754768,2.33170654807547,28.8317,0,4.1800191,0,0,-0.00118310934,0.00116023975,0
70193,174422,24,6,4,25.588043505,0.112519086786948,34.0312450402,7,0.491767,10.37179454,0,-0.22334587558,0.62052043,0
70195,375360,26,26,4,30.5806598,30.3612869238424,14.36752353,15,11.8024066,0,0,-0.1941537081,0.1902056055,0
70201,254497,28,28,1,91.402595,0,0,0,0,0,82.593022,-1.064991597,1.062374304,0
70202,21365,24,2,2,56.8217443,0.428667456000532,40.9931495,2,0.491767,11.5421223,0,-0.3213900911,0.323381623,0
70207,199150,28,28,1,89.759452,0,0,0,0,0,83.016996,-1.267557692,4.10767738,0
70209,372953,28,2,9,63.6400737,30.8763633692081,85.19267389,17,3.9341357,0.9183171,0,-0.560637634,0.6039455183,0
70217,181097,19,19,3,2.78772028,8.283520772686,1.17197627,1,0,1.1291709,0,-0.0024196285,0.003379155847,0
70218,361570,28,28,1,90.70274,0,0,0,0,0,86.425066,-0.324420802,0.6228723659,0
70221,15031,19,2,7,21.50125711,0.341062938278288,38.189596123,12,1.2294175,5.39770727,0,-1.388643562,1.035373142,0
70233,33742,19,2,2,4.788980527,6.34517650716083,9.38189294,0,0,0.23980017,0,-0.0434720283,0.0316503688,0
70234,29297,15,1,3,21.30464357,1.06208877729112,4.0890752501,5,4.1800191,8.5694895,0,-0.12367744706,0.2746366966,0
70239,252245,23,23,1,10.66636635,1.32972390236407,22.942416394,7,0,4.53365411,0,-0.123005526499,0.07435867385,0
70240,161473,25,25,2,11.326431266,0.16562966772825,13.53179799,11,0,3.168467,0,-1.670581745,4.569439755,0
70241,221561,28,28,4,80.249362901,0.117144203899045,44.270828781,10,15.9824248,40.1595191,0,-13.347095829,13.26864097,0
70253,217784,21,21,1,11.2936618,0.159635088986874,14.3779990362,0,6.6388538,1.459398488,0,-8.0708536349,2.0327878,0
70257,16433,28,28,1,89.303028,0.497966982440742,18.2058472,0,0.2458835,0,0,-0.19267819,0.1900843114,0
70259,305858,28,28,2,91.648365655,0,0,0,0,0,91.632128,-0.01514221125,1.1728110572,0
70262,254439,5,1,4,52.1498001,1.3910370401906,30.023612562,13,0,22.54761018,0,-1.8463882314,2.983296746,0
70265,220228,28,28,1,91.426004,0,0,0,0,0,91.312354,-3.36397181204,3.06633393,0
70268,44732,21,2,21,21.962369,0.823435994171732,25.26778132,8,0,3.98523864,0.003979114,-5.672001951,5.7080479266,0
70270,17854,23,2,3,18.4584067,1.17179511675628,4.23269986,18,0.9835339,4.6533007,0,-0.20695232363,0.0891729535,0
70272,17630,7,3,2,13.6507,27.6777855314139,5.17589076,0,0.2458835,0,1.173019,-0.004515787,0.0159273026,0
70273,233327,7,1,3,4.3395747,0.267525475946566,13.43852676,0,0,0.2150282,0,-0.1448503358,0.04223658833,0
70275,213703,11,1,2,47.7353231,0.189885797088647,28.0949889,0,0.491767,12.838142,0,-0.13607827983,0.986644336,0
70282,267092,5,5,3,29.1083888,44.7997557316053,13.61729603,0,2.7047183,0,0,-0.00777721461,0.0090478254,0
70289,293720,26,26,2,12.8572191,24.3059948240773,19.6262082,5,0.4917669,3.7743458,0,-0.19320969,0.302208948,0
70290,360793,28,28,4,12.58102169,1.30351699879614,29.440329022,16,0.2458835,1.39900965,0,-1.4723099864,1.482994141,0
70296,120075,28,28,1,91.194278,0,0,0,0,0,0,-4.225329831,5.255738,0
70298,19862,24,3,7,16.48055369,0.185273895230301,24.8730679602,8,0,6.45408385,0,-0.1263185985,0.21550013064,0
70299,360863,28,27,6,14.872523912,0,0,0,0.2458835,0,0,-7.670537e-05,0,0
70300,116715,28,28,3,26.4119535,0.680408127437072,37.9878473,14,0,5.6172214,0,-0.00231494,0.561938264,0
70310,133968,21,7,6,31.08156086,0.020490876577199,6.414441161,2,0.2458835,2.80905937,0,-0.0387217838,0.06217201,0
70311,356263,28,28,1,87.512422,0.646713725251906,37.89491445,3,0,66.82004814,0,-0.6055408702,0.6423277735,0
70312,280232,28,28,1,90.108214,0,0,0,0,0,84.740807,-5.424774721,9.26858782,0
70314,177162,25,12,6,81.429054616,0.540010926618294,57.326806651,17,0,41.98456595,0,-3.412405199,3.571834932,0
70315,348196,25,24,5,9.315807616,0.635628805508478,23.3422000741,7,9.3435717,0.137864596,0,-9.91379708,4.021620953,0
70321,284276,28,28,5,82.06103197,0.0688495569205448,28.49848876,7,0.7376505,55.2221426,0,-0.5597261134,1.358532741,0
70324,3611,28,28,1,80.0527576567841,0.0230534938689776,0,0,0,68.8974977298944,0,-0.1444939188,0.139761834,0
70331,161495,28,26,6,72.492430706,0.202685164621315,89.580485486,11,11.5565231,7.51069408,0.121636056,-8.58112845,7.3110632515,104.91435
70334,260323,27,27,1,5.11199063,0.100751894557155,1.17738341,1,0.2458835,2.70103809,0,-0.2907359339,0.1348349348,0
70337,130569,20,4,4,6.33849419,30.3921105569998,18.6718668542,4,2.4588348,2.50539836,0,-0.15704857094,0.1624727777,0
70344,241241,17,17,2,6.113791066,10.0047806269878,6.4685121101,1,3.4423688,2.01889324,0,-0.0301780531,0.0321903773,0
70346,186127,28,28,1,91.559418,0.120326266024063,46.884797,0,0.2458835,0,0,-0.92162915,0.6848859,0
70349,357581,28,28,6,59.88098146,0.415145778566015,53.75410461,11,0.491767,22.0243552,0,-0.289702711,0.3765570788,0
70351,208732,28,2,9,42.7333457,0.570793674423314,16.23362894,12,0.7376504,23.79205776,0,-0.05761789349,0.0712834647,0
70357,346134,25,25,6,32.1676258,0.528637731210258,25.14375847,1,0,1.843305,1.223382,-0.20672797,0.232523521,0
70358,393467,28,28,1,87.97119,16.7500727999471,0,0,27.5389489,0,0,-0.1822389507,0.18678931191,0
70359,233365,23,4,6,30.41447332,15.8914036631395,16.71823584,3,1.9670678,3.9261369,0,-0.08159124842,0.1427098123,0
70360,66389,27,27,1,11.9467042,0.0678253315008347,34.8784609,3,1.9670679,0.09249489,0,-0.547189259,0.00035974821,0
70361,218748,28,28,1,91.095971,0,0,0,0,0,84.113125,-3.4425655714,3.7708172,0
70365,18201,24,2,2,36.74126525,0.0824916184414589,18.3204088282,13,6.39297,7.6486372,0,-1.078370462,1.859042226,0
70366,22590,16,2,5,22.07706055,49.2501278243414,9.73943372,6,1.9670679,3.55935636,0,-0.010690541534,0.0289213893249,0
70368,17729,14,4,4,21.22974321,0.70196189284915,30.815066543,6,1.4753009,5.68092657,0,-0.140517417,0.1330367191,0
70369,318318,22,22,1,13.00234008,0.777183561487754,32.1644641601,9,0.9835339,0.42892507,0,-4.0581524041,4.047561691,0
70377,260338,18,4,8,32.94940167,0.419387282556073,7.4309651276,12,2.2129513,15.902255578,0,-1.33959349863,1.217196255,0
70381,224433,26,4,6,29.358838,0.209755367679799,23.897772313,9,0,6.66684881,0,-0.3012530678,0.427327048,0
70382,55186,28,3,8,85.93716043,0.0884325687386696,11.787013113,3,3.9341352,50.7166513,0,-0.1501420786,0.14678022,0
70392,249391,28,28,1,89.736043,0.261098664795481,33.8909987,0,2.212951,0,0,-0.0847926998,0.06414176791,0
70394,326727,28,28,1,89.675193,0,0,0,0,0,84.221375,-0.782114502,0.35538482,0
70403,274047,28,28,2,21.2812372,0.390260356554986,32.94645632,4,0.2458835,6.07571672,0,-0.1998791618,0.2135018999,0
70404,188765,27,10,3,57.3109428,0.322818205192972,40.383842611,15,2.2129513,22.1719724,0,-0.5376130368,0.431689129,20.98287
70406,280350,22,22,2,34.6651036,0,0,0,44.5049095,0,0,-0.0157039753,0.01165018231,0
70413,161209,28,28,1,90.112896,0,0,0,0,0,84.753485,-3.110053861,3.5454557,0
70414,160591,26,1,6,73.4006115,0.154047975771498,10.93912147,5,1.475301,24.30021379,0.3299934,-0.4222160401,0.357708391,0
70418,361159,24,24,7,14.1188324,0.181626881904258,11.3392428611,7,0,2.6566437,0,-0.07374260774,0.041328003,0
70424,252980,14,14,4,3.206697756,5.91573755053396,2.7697576401,0,20.4083269,4.88128087,0,-0.03146351884,0.0303242787,0
70429,76122,6,1,7,9.09344506,26.6435780880331,4.3317164123,9,2.9506018,2.40900198,0,-0.01405236739,0.01529073306,0
70431,269975,28,28,2,15.2727749,0.234766837664566,11.485232221,6,0,4.92856168,0,-0.083054589,0.0997781212,0
70433,59245,27,1,4,10.76467307,0.289728516673606,28.8942172,5,0,2.925741,0,-0.4137803042,0.088508514,0
70434,63090,8,6,2,19.60298726,0.89886453039372,26.495180402,8,0.7376505,2.3372224,0,-0.212649082,0.00685277278,0
70439,171385,27,27,1,32.43913996,19.0149637413891,15.355999131,13,1.7211843,0,0,-0.00708800267,0.0070027744628,0
70444,251496,21,5,6,21.39124774,0.953212446503651,25.223849174,13,0.491767,8.26883239,0,-2.56493036269,0.2977468854,0
70446,372560,27,27,3,29.13647717,1.53594627225703,15.30158969,5,0.2458835,18.9877457,0,-0.2196381056,0.3289330161,0
70450,167191,28,28,2,86.0963312,1.4288806571586,76.557964,0,0.491767,2.2269774,0,-0.0466471504,0.0433908108,0
70452,44576,25,3,3,56.1335948,0.482846618854682,33.3563774,15,6.6388535,25.75961371,0,-0.980355848,1.309488363,0
70456,44209,23,3,2,18.18923197,0.117539523897842,16.4046257045,3,4.6717862,7.6011222,0.02754171,-0.5572824353,0.39928693586,0
70458,194706,28,28,2,74.50540018,0.378690863634833,101.55471776,3,2.4588347,1.20348689,0,-1.62348666,1.7953582850067,0
70459,371153,28,28,2,86.00971771,0.223785785888549,14.082639411,10,0.2458835,61.4579969,0,-1.3988765087,1.37813052,0
70460,316552,28,28,2,59.69841366,1.04344415479506,7.0930250605,0,1.7211844,1.3175548,0,-0.088854193337,0.0341194542,0
70463,182825,23,2,8,29.4220362,0.57880206119968,33.3560404,17,0.2458835,11.44833908,0,-3.1205934603,2.709685993,0
70468,170965,28,14,4,75.5750735,0.475318503682111,51.3280318,7,10.3271063,24.8900597,0,-0.36971505249,0.22442746855,20.98287
70476,73964,25,2,5,86.194633,0.12645500052863,44.20391973,7,0,51.54774462,0,-1.073791722,0.98300924,0
70477,101921,7,2,4,13.93860175,0.781593398173626,18.850974361,5,19.916562,2.58193778,0,-0.2451932976,0.42287405,0
70478,340787,28,28,1,91.653048,0,0,0,0,0,88.302739,-4.122329697,3.2818724,0
70480,209128,28,27,3,37.4949536,4.33237656757676,0,0,1.967068,0,0,-0.0508688979,0.0457165725,0
70482,115900,25,25,2,9.83543305,1.85778086053172,23.73927846,3,0.491767,6.16657399,0,-4.621563429,0.9110082969,0
70483,250993,22,5,5,12.04501254,0.574361005052059,6.614163343,11,1.2294174,4.65591429,0,-0.05479657894,0.0448979555,0
70484,88837,27,27,1,79.0462701,1.56507970667407,62.5199333,0,4.1800189,0,0,-0.0384536251,0.0416782861,0
70486,321978,28,28,1,83.018361966,0.787212944969197,54.823684,0,3.4423687,0,0,-0.0146097876,0.015024537,0
70488,180573,16,1,3,15.52790707,0.14725089273361,12.44802302,1,0,4.44108133,0,-0.09001281496,0.0380467455,0
70490,340887,27,27,1,79.795282921,0.346207587113582,76.1595363,0,0.7376505,0,0,-0.1126720975,0.158955771,0
70498,338327,28,28,1,91.063202,0,0,0,0,0,84.053986,-3.662281808,6.952144821,0
70499,224960,28,28,1,89.864785,0,0,0,0,0,73.417106,-1.399603621,1.12374218,0
70500,384309,27,27,3,21.5199838,20.6345742084601,17.07746534,6,0.983534,7.040261363,0.1317009,-0.3095294165,0.2387701773,0
70501,121342,25,4,3,43.8779233,0.276051194247093,27.41809528,9,0,23.4673695,0,-0.1184277002,0.168739731,0
70506,58424,22,2,3,74.60605,0.281544865839187,14.70073255,3,1.475301,28.93689345,0,-0.400804024393,0.513157094,0
70515,27456,26,6,4,41.12063181,24.8111433859162,15.06503104,8,0.7376505,3.64373703,8.9167662,-5.8977095151,6.6643099104,0
70517,158234,28,28,6,28.4108733,48.4144058563124,22.363523752,15,9.0976884,6.727940333,0,-0.0913199874,0.0937505228,0
70518,267208,28,28,1,88.022691,0.599721009674098,44.837893,0,0.9835339,0,0,-0.18023831121,0.1735015008,0
70521,145469,28,9,12,28.40385133,29.9328839987464,10.140907022,9,1.2294174,7.70278416,0.72587623,-0.081842672,0.10165441162,0
70528,342675,22,5,4,12.1082095521167,1.78890477990223,7.56377581836811,6,0,0.2002821,0,-0.09508477063,0.452836347518131,0
70546,209970,28,28,3,31.2969028,0,0,0,0,0,29.6314068,-1.0979426,1.09794253,0
70550,200099,28,28,1,91.1170350517255,0,0,0,0,0,81.5527203411729,-4.21903480603186,6.11542269,0
70554,186181,28,2,4,65.54536884,0.065299207154022,24.544252644,15,6.8847374,22.2462111,0.20383207,-6.40996848,5.75761162,0
70559,66395,25,5,8,28.0363676,0.419923363759258,34.82067279,14,0.2458835,12.48025665,0,-0.1614028215,0.174734224,0
70565,280767,28,28,3,72.6094709,0.203079455497367,37.2136258721,9,0.491767,27.22989501,0.2013744,-7.877709502,3.40359048,0
70569,328996,14,4,8,10.12099315,0.0661014204570539,12.17733368,5,0,3.5232712,0,-0.60935811427,0.781550671,0
70574,52233,17,6,4,10.70381637,0.142679069903565,30.066530674,0,0,4.05588733,0,-0.03138621818,0.0405348649,0
70575,40612,26,6,4,18.357759497,0.466242637296679,7.05449992,8,0.491767,8.32742738,0,-0.31503220979,0.221167181,0
70577,73791,28,28,1,91.407277,0,0,0,0,0,86.150467,-4.992788676,3.9495281362,0
70582,65560,28,28,1,91.423659,0,0,0,0,0,82.644205,-2.74442474,1.974072731,0
70583,44628,28,28,1,90.527189,0,0,0,0,0,78.750056,-2.392526356,1.683132451,0
70589,1349,27,3,4,28.39449177,35.019508348572,35.051146909,14,6.3929702,4.69738303,0,-0.1989748123,0.1862695629,0
70599,15076,6,2,18,7.52052495,12.2149690800371,2.495349791,3,1.4753008,1.40380796,0,-0.01313960222,0.0137046935,0
70600,57230,2,1,6,8.8172485,0.196206378111867,37.8550362,11,0.2458835,0.7899711,0,-0.13863033,0.2105328024,0
70601,367988,28,28,2,1.6267554,25.5964808039622,6.404640986,2,0.491767,89.0064309,0,-0.01207260104,0.0127655936,0
70606,291075,28,28,7,58.0786784017005,3.46723394997405e-05,0,0,0,0,54.3944864697325,-1.26447481296,1.57130058057266,0
70608,124652,14,1,6,15.958587321,0.175811879703277,3.470306414,4,0.2458835,7.53632523,1.09995187,-0.82012006556,0.824610422,0
70614,248443,19,2,2,29.901871236,0.122214712576393,55.625616124,10,20.9000933,5.05433298,0,-0.72036226,0.717280725,0
70622,333860,28,28,2,85.866939,0.732841204984445,115.645808,0,0,3.91630654,0,-0.40832914376,0.488200768,0
70625,56435,28,28,1,88.462729,0,0,0,0,0,36.3985934,-1.6620281014,1.86784461,0
70627,241045,28,20,4,23.2169581,0,0,0,0,0,21.4451643,-3.0554255,3.0554255,0
70632,354083,5,5,4,23.91915434,0,0,0,0,0,22.64224963,-0.52105025,0.58355723,0
70636,66300,28,20,7,37.520704576,0.223311564752912,16.60536297,14,0,5.1664893,0,-0.0971977806,0.101176974,0
70642,294925,28,28,3,36.0905614,2.2924776070361,17.3778941,0,1.2294175,0,0,-0.02395093993,0.0220329643,0
70647,85039,2,1,4,42.3564998,2.27524920192101,42.47569321,0,2.7047182,0,0,-0.206212789,0.220711631,0
70662,176778,27,16,4,83.465425506,0.689729340220936,334.952366,3,0,26.167707,0.19837051,-3.67696689108,3.060886444,0
70664,387404,28,26,8,20.628194626,3.81624930473766,35.6803924121,14,0.983534,17.9803300937,0.01291261,-0.4772779117,0.4740290515,0
70667,52555,17,1,15,20.7920416,9.92148890257439,14.37022654,0,3.6882523,3.2036546,0,-0.0220298106,0.0197293042,0
70670,212531,7,1,5,27.6969723,33.3495354881524,19.33794603,6,6.39297,11.52269576,0,-0.6710751685,0.6724591771,0
70671,298890,14,2,6,81.822284,0.8463792832432,22.59501345,10,0.2458835,32.50366634,0,-0.1032952894,0.0993460983,0
70672,397084,28,28,1,90.045008,19.0355709832336,75.571179,0,8.6059215,0,0,-0.01825499896,0.01786925358,0
70674,30957,16,11,4,19.49063516,8.50276254101574,2.60450434,10,1.9670677,2.81748566,2.9320997,-0.07128357918,0.0744949805,0
70676,135702,25,8,2,10.57976183,0.00475333088282269,1.79953109,1,0,0.85086723,0.51014585,-0.0994759034,0.8002153623,0
70679,7423,12,2,11,7.96759024,0.667339374899552,25.77469111,3,0,0.21237543,0,-0.561305427,0.167805839,0
70680,7555,6,1,2,4.39340977,1.43425896525044,0.2304751546,1,0.491767,2.47075682,0,-0.01368270374,0.03618479533,0
70685,189220,28,24,2,58.6872513,0.509279404730112,45.8942926,0,0.2458835,2.312684,0,-0.03056359683,0.02767555383,0
