"acc_id","char_id","class","level","pledge_cnt","pledge_cnt_change","combat_cnt"
62232,282678,4,17,0,0,0.117265963361438
62233,366342,3,16,0,0,0.0485238469081811
62237,293172,4,16,0,0,0.0121309617270453
62238,71431,1,16,0.513473940979553,8,0.241001772977299
62244,366564,1,17,10.4620315474584,163,0.370398698065782
62245,269217,0,0,0,0,0.00404365390901509
62249,260023,2,17,0,0,0.0202182695450755
62250,108085,4,16,1.09113212458155,17,0.0849167320893169
62256,264960,7,15,0,0,0.0202182695450755
62258,223561,2,1,0,0,0
62259,102787,7,17,77.9196705436471,1214,7.70275633128285
62266,154991,7,16,0,0,0
62268,165497,1,16,0,0,0.00808730781803018
62269,98756,3,15,0,0,0.0202182695450755
62273,59925,4,15,0,0,0.0202182695450755
62281,212593,1,16,0.0641842426224441,1,0.0323492312721207
62283,87111,3,17,63.6707686814645,992,0.454911064764198
62287,70961,2,17,0,0,0.0404365390901509
62289,94708,5,16,0.577658183601997,9,0
62303,170989,4,16,0,0,0.177920771996664
62305,176348,1,0,0,0,0
62312,51970,5,17,0,0,0.0121309617270453
62313,31401,1,5,0,0,0
62316,269192,7,2,0,0,0
62318,290453,3,15,0,0,0
62323,120517,1,1,0,0,0
62324,148178,3,15,0,0,0.0161746156360604
62331,393568,5,15,7.50955638682596,117,1.21713982661354
62333,231448,1,0,0,0,0
62340,281575,1,17,0.192552727867332,3,0.186008079814694
62341,201391,5,17,11.4889794294175,179,2.26161563131214
62342,299153,7,17,0.770210911469329,12,0.0768294242712867
62343,96214,7,0,0,0,0
62350,373384,5,10,0,0,0
62354,59603,1,16,0,0,0.101091347725377
62361,87549,5,16,0,0,0.0606548086352264
62362,72645,7,0,0,0,0
62374,30097,3,16,0,0,0.0210270003268785
62379,253979,1,16,0,0,0.0687421164532565
62391,107312,3,16,0,0,1.5001956002446
62392,166149,1,16,0.962763639336661,15,0.149615194633558
62393,286117,3,15,0,0,0.101091347725377
62396,337863,2,17,1.47623758031621,23,0.841080013075139
62404,263535,7,1,0,0,0
62410,61508,4,16,0,0,0
62411,26226,0,16,0.128368485244888,2,0.190051733723709
62413,220420,2,16,0,0,0.186008079814694
62422,37483,4,15,0,0,0
62425,158744,5,16,0,0,0.234531926722875
62427,329818,4,15,0.834395154091773,13,0.0323492312721207
62429,164618,0,1,0,0,0
62434,384966,2,15,0,0,0.0242619234540905
62435,167730,4,16,0,0,0.00404365390901509
62438,357094,4,16,0.0641842426224441,1,0.225231522732141
62442,241237,4,16,0,0,0.0283055773631056
62444,198295,4,14,0,0,0.00404365390901509
62448,82435,3,16,0,0,0
62453,282455,5,17,0,0,0.109178655543407
62455,49337,2,17,0.192552727867332,3,0.634853663715369
62457,61904,2,16,0,0,0.395064986910774
62460,291029,3,16,2.37481697703043,37,0.0161746156360604
62461,141261,4,14,0,0,0.505456738626886
62464,215496,4,15,0,0,0.0161746156360604
62469,24788,7,15,2.37481697703043,37,0.323492312721207
62473,343160,1,0,0,0,0
62474,133572,0,1,0,0,0
62485,264208,7,15,0,0,0.0323492312721207
62486,299262,3,15,0,0,0
62490,372578,2,17,0,0,0.0323492312721207
62497,105079,4,15,2.56736970489776,40,0.319448658812192
62511,160603,0,9,0,0,0.00808730781803018
62514,192442,4,16,0,0,0.0121309617270453
62519,111494,3,17,0,0,0.044480192999166
62521,87759,3,17,0,0,0.044480192999166
62522,345293,1,17,8.79324123927484,137,0.703595780168626
62526,6136,5,17,0,0,0.279012119722041
62536,254145,5,16,0,0,0.153658848542573
62546,13108,3,13,0.449289698357109,7,1.55680675497081
62548,345961,1,17,0.256736970489776,4,0.22240096499583
62549,278603,3,15,0,0,0.0161746156360604
62553,216413,3,16,0,0,0
62555,145306,4,12,0.0641842426224441,1,0.157702502451589
62561,11572,3,16,0,0,0.0606548086352264
62562,230330,5,15,0,0,0.0202182695450755
62563,137153,4,16,0,0,0.113222309452423
62567,243445,3,16,0,0,0.0161746156360604
62569,174297,3,16,0,0,1.06752463197998
62570,241324,1,16,0,0,0.044480192999166
62576,254635,3,0,0,0,0
62581,23911,6,16,2.50318546227532,39,0.537805969899007
62588,94130,1,17,92.6820463468093,1444,0.598865143925135
62589,161912,3,17,132.604645257969,2066,0.500604353936068
62593,343347,7,16,3.97942304259153,62,1.2595981926582
62605,216285,3,15,0,0,0.0202182695450755
62614,157588,4,14,0,0,0.044480192999166
62615,332000,1,16,0.0641842426224441,1,0.00404365390901509
62619,90640,2,13,0,0,0.0404365390901509
62636,149380,0,17,0,0,0.0202182695450755
62637,163135,3,17,0.577658183601997,9,0.0849167320893169
62642,355620,2,14,0,0,0
62646,278863,5,16,0.128368485244888,2,0.0283055773631056
62650,290636,7,2,0,0,0
62656,67386,5,16,0,0,2.60411311740572
62657,235765,7,10,0,0,0
62660,365633,2,17,0,0,0.262837504085981
62661,29278,7,2,0,0,0.00404365390901509
62671,89539,1,16,0.32092121311222,5,0.088960385998332
62680,48247,7,0,0,0,0
62684,186537,4,15,3.27339637374465,51,0.165789810269619
62685,3729,4,16,1.47623758031621,23,0.0283055773631056
62686,294602,1,15,1.28368485244888,20,0.877472898256275
62694,289290,2,16,0.385105455734664,6,0.473107507354766
62695,152069,4,16,0,0,0
62696,316044,2,17,6.67516123273418,104,1.6886298724047
62701,352471,5,16,0,0,0.0121309617270453
62705,137191,2,11,0,0,0
62708,38752,2,16,0,0,0.0161746156360604
62716,172499,2,16,0,0,0.00808730781803018
62740,84367,0,15,0,0,0.00404365390901509
62744,297100,1,2,0,0,0
62745,326386,2,17,123.490482805582,1924,1.66598541051422
62754,306436,1,2,0,0,0
62758,374948,4,17,0.128368485244888,2,0.45288923780969
62765,117062,4,17,0,0,0.0606548086352264
62766,55494,1,0,0,0,0
62775,327818,1,2,0,0,0
62795,109283,1,17,0,0,1.64253221784193
62804,128026,2,16,0.256736970489776,4,0.380103467447419
62806,381296,1,17,0,0,0.0606548086352264
62816,25104,1,2,0,0,0
62819,185526,1,16,0,0,0.00808730781803018
62820,200916,2,16,0,0,0.0646984625442415
62822,272544,0,16,0,0,0.0121309617270453
62825,269530,1,16,40.8853625504969,637,0.998782515526727
62829,75690,4,16,0,0,0.00404365390901509
62830,312751,2,15,1.02694788195911,16,0.448845583900675
62835,129987,2,17,0.128368485244888,2,0.0768294242712867
62844,31683,4,17,0,0,0.088960385998332
62845,141432,2,16,0,0,0.125353271179468
62847,357838,7,0,0,0,0
62851,1767,4,13,0,0,0.0566111547262113
62852,294364,7,2,0,0,0.00404365390901509
62863,183137,0,17,0,0,0.0566111547262113
62868,118096,5,11,0,0,0
62886,220318,1,16,4.23616001308131,66,0.542253989198924
62891,347513,1,17,4.81381819668331,75,0.044480192999166
62894,353661,2,16,0.513473940979553,8,0.381316563620123
62895,324438,2,16,0,0,0.105135001634392
62896,63760,1,16,0,0,0.0566111547262113
62898,329306,4,16,0,0,0.0202182695450755
62902,332912,1,16,0,0,0.0606548086352264
62903,368866,7,2,0,0,0
62909,127931,4,17,0,0,0.226444618904845
62915,83992,1,10,0,0,0.0121309617270453
62919,304221,2,16,6.93189820322396,108,0.432670968264615
62925,23104,0,16,0.128368485244888,2,0.210270003268785
62929,263914,5,16,0,0,0.0161746156360604
62931,308776,2,16,0,0,0.170642194960437
62934,168083,1,17,0,0,0.0646984625442415
62942,340481,7,0,0,0,0
62943,38907,1,17,0,0,0
62945,287462,1,15,0,0,0
62955,63376,5,16,0,0,0
62956,175999,5,16,0,0,0.149615194633558
62970,117953,4,17,0,0,0.0646984625442415
62974,69237,3,16,0,0,0.121309617270453
62975,361829,6,16,0.834395154091773,13,0.0849167320893169
62981,281797,7,16,0,0,0.101091347725377
62982,377804,5,16,0,0,0
62983,51131,4,16,0,0,0.109178655543407
62985,287651,1,1,0,0,0
62992,361847,4,15,0,0,0.00404365390901509
62993,64018,1,16,0,0,0.0768294242712867
62996,287822,0,16,0,0,0.0646984625442415
63000,275089,1,17,0,0,0.0930040399073471
63018,274269,1,2,0,0,0.00404365390901509
63022,266749,3,16,0,0,0.0646984625442415
63023,11152,7,2,0,0,0
63025,97492,1,16,0,0,0.101091347725377
63027,223341,1,6,0,0,0
63029,144881,1,16,0,0,0.0363928851811358
63033,381748,1,15,0,0,0.00404365390901509
63035,27978,0,16,0,0,0.830162147520798
63036,216946,7,16,2.95247516063243,46,0.0525675008171962
63037,145953,0,17,3.27339637374465,51,0.137484232906513
63059,41131,4,16,0,0,0.0121309617270453
63065,91512,4,15,0,0,0.00808730781803018
63071,291021,1,16,0.0641842426224441,1,0.0242619234540905
63081,265943,5,16,0,0,0.380103467447419
63082,47813,4,16,0,0,0.541849623808022
63085,263568,1,16,1.98971152129577,31,0.109178655543407
63087,248349,2,16,0,0,0.0606548086352264
63098,72040,3,16,0,0,0.0202182695450755
63099,224227,4,16,0,0,0.00404365390901509
63105,120310,4,16,0,0,0
63108,80542,7,15,0,0,0.0121309617270453
63117,242902,1,17,2.63155394752021,41,0.0363928851811358
63119,291727,7,17,290.562066351804,4527,1.26162001961271
63121,154213,1,1,0,0,0
63122,22451,5,15,5.3914763802853,84,0.453697968591493
63123,278040,6,17,7.89466184256062,123,0.954302322527561
63129,383263,3,16,2.69573819014265,42,0.43954517990994
63140,363540,3,16,0,0,9.5672851487297
63142,284255,0,11,0,0,0.0121309617270453
63145,292372,2,15,0.128368485244888,2,0.0121309617270453
63147,306818,3,17,0,0,0.0727857703622716
63148,269060,0,1,0,0,0
63149,390511,1,17,43.7094692258844,681,0.829757782129897
63155,73096,4,17,0,0,0.169833464178634
63159,391030,1,17,0,0,0.101091347725377
63161,50841,5,17,39.4733092128031,615,0.420540006537569
63165,32170,7,17,77.5345650879125,1208,3.57054640166033
63166,270448,3,17,51.4115783405777,801,0.461785276409523
63171,374082,4,16,0,0,0.0121309617270453
63177,137638,1,2,0,0,0.00404365390901509
63182,233932,7,2,0,0,0
63183,29358,3,16,0,0,0.0525675008171962
63207,34462,6,15,0,0,0.253132734704345
63211,4132,1,16,1.41205333769377,22,0.153658848542573
63216,133618,3,15,0,0,1.25353271179468
63217,102975,3,16,0,0,0.153658848542573
63219,25644,0,6,0,0,0
63222,174671,4,16,0,0,0.00404365390901509
63231,223327,3,16,0,0,0
63236,261187,2,16,0,0,0.0687421164532565
63238,269398,2,16,0.0641842426224441,1,0.0323492312721207
63242,17409,4,16,0,0,0.00404365390901509
63250,362067,7,0,0,0,0
63255,98030,5,16,6.5467927474893,102,0.16619417566052
63258,65191,3,16,0,0,0.00404365390901509
63261,27805,1,16,0,0,0.0646984625442415
63262,129781,3,17,88.4458863337279,1378,2.38292524858259
63265,345643,1,16,0.0641842426224441,1,0.0849167320893169
63267,33187,2,17,0,0,0.00404365390901509
63276,37157,3,15,0,0,0
63277,24352,1,1,0,0,0
63278,47084,4,17,43.645284983262,680,1.22522713443157
63281,25944,0,15,0,0,0.0202182695450755
63282,359977,7,15,26.5080922030694,413,1.48402098460854
63289,207004,7,5,0,0,0
63293,181987,1,0,0,0,0
63301,334922,2,17,10.2052945769686,159,0.291143081449087
63306,3753,3,16,0,0,0.0606548086352264
63311,125804,3,17,12.7726642818664,199,0.582286162898173
63321,266796,3,13,1.6046060655611,25,1.23735809615862
63328,2012,0,16,0,0,0.396278083083479
63331,203130,1,17,0,0,0.00808730781803018
63332,787,3,16,0,0,0.254750196267951
63333,371411,6,15,36.5850182947931,570,2.26848984295747
63336,123663,6,14,0.513473940979553,8,0.044480192999166
63338,12540,1,17,0,0,0.0363928851811358
63340,391425,3,13,0,0,0.0323492312721207
63343,158675,1,17,0,0,10.7803813214342
63351,49400,2,16,0,0,0.0121309617270453
63361,144307,1,2,0,0,0
63366,83573,4,16,0,0,0.0202182695450755
63369,297824,0,16,0,0,0.0121309617270453
63371,99197,7,17,0,0,0.00404365390901509
63373,17247,3,16,0,0,0.00404365390901509
63375,129498,2,16,1.73297455080599,27,0.262837504085981
63387,154209,3,16,0,0,0.295186735358102
63391,200435,1,0,0,0,0
63394,232860,1,17,0,0,4.74724968918372
63397,181364,4,12,0,0,0.0121309617270453
63407,162087,3,11,6.35424001962196,99,0.258793850176966
63414,157799,3,16,0.962763639336661,15,0.621913971206521
63421,321612,2,16,0,0,0.0363928851811358
63423,232798,5,16,0,0,0.105135001634392
63427,307522,0,0,0,0,0
63429,5942,4,16,0,0,0.0566111547262113
63432,41022,0,0,0,0,0
63434,285124,3,16,0,0,0.0485238469081811
63442,167497,0,1,0,0,0
63443,23029,4,16,0,0,0.622722701988324
63447,309262,5,14,0.449289698357109,7,0.0849167320893169
63449,43204,7,12,0,0,0.00404365390901509
63452,18238,3,14,2.50318546227532,39,0.594417124625218
63455,14572,2,16,0,0,0.224018426559436
63457,297552,2,16,0,0,0.00808730781803018
63458,379222,3,15,0,0,0.246662888449921
63459,189479,4,17,0.192552727867332,3,0.101091347725377
63463,232542,3,15,0,0,0.0283055773631056
63470,357502,1,10,0,0,0
63472,231047,2,16,2.95247516063243,46,0.198139041541739
63476,181452,1,2,0,0,0
63481,219631,3,17,0,0,0.274968465813026
63488,290803,1,15,0,0,0.0161746156360604
63494,126764,3,15,0,0,0.00404365390901509
63502,176758,2,15,1.6046060655611,25,0.493325776899841
63503,345684,2,16,0.192552727867332,3,0.0930040399073471
63506,29473,3,16,0,0,0.218357311086815
63511,303701,1,17,20.7956946096719,324,0.0525675008171962
63515,115043,3,16,0,0,0.0606548086352264
63516,184772,2,17,0,0,0.456932891718705
63517,132933,7,2,0,0,0
63520,129666,4,16,9.69182063598906,151,0.0283055773631056
63523,212745,1,17,0,0,0.0485238469081811
63525,379712,2,16,0,0,0.0283055773631056
63529,111133,5,16,7.5737406294484,118,0.820861743530063
63535,66701,3,6,0,0,0.00404365390901509
63537,130687,4,15,0,0,0.00404365390901509
63541,39539,3,6,0,0,0
63543,278409,3,16,0,0,0.0121309617270453
63546,200464,4,16,0,0,0
63550,56518,4,16,0,0,0.00404365390901509
63553,360620,1,0,0,0,0
63556,76224,2,16,0.385105455734664,6,0.0121309617270453
63558,34392,7,16,91.9118354353399,1432,2.79820850503844
63563,75862,1,16,0,0,0.0202182695450755
63564,252395,3,17,0.385105455734664,6,0.273755369640322
63572,378372,2,17,0,0,0.0566111547262113
63573,131829,6,15,0,0,0.0363928851811358
63580,11073,3,17,1.47623758031621,23,0.663159241078475
63581,393857,1,17,159.626211402018,2487,1.68984296857741
63586,119839,7,17,115.082347022042,1793,0.955919784091168
63595,15071,1,17,11.2322424589277,175,0.319448658812192
63597,185442,2,6,0,0,0
63598,142913,1,16,0,0,0.0121309617270453
63600,218324,1,0,0,0,0
63601,373589,1,17,101.475287586084,1581,0.4286273143556
63603,51207,1,16,0,0,0.469063853445751
63606,125474,1,16,0,0,0.0363928851811358
63607,110598,2,16,0,0,0.477151161263781
63616,353249,7,10,0,0,0
63624,85860,3,15,4.10779152783642,64,0.311361350994162
63627,315629,3,16,0,0,0
63631,175118,2,16,1.41205333769377,22,0.43671462217363
63634,51289,3,16,2.69573819014265,42,0.0849167320893169
63635,354411,1,2,0,0,0
63637,163214,2,17,128.240116759643,1998,0.578242508989158
63639,383946,1,17,17.5222982359272,273,1.0998738632521
63640,41121,2,14,0,0,0
63648,190702,1,16,0,0,0.0687421164532565
63654,363599,1,17,0,0,0.177920771996664
63658,350447,1,16,0,0,0.0121309617270453
63675,196159,4,15,0,0,0
63678,305735,4,17,0,0,0.00808730781803018
63680,116157,7,15,0,0,0
63685,372113,7,16,0,0,0.00404365390901509
63689,231466,4,16,0,0,0.0121309617270453
63691,145863,4,16,0,0,0.00404365390901509
63693,109355,0,0,0,0,0
63694,232386,5,17,0,0,5.45084546935234
63711,383439,1,2,0,0,0
63713,95016,2,16,0,0,0.274968465813026
63716,186403,1,17,26.8931976588041,419,0.440758276082645
63717,243044,0,16,0,0,0.101091347725377
63733,389025,4,15,0,0,0
63740,121244,5,14,26.5080922030694,413,3.09339524039654
63742,90185,1,5,0,0,0.00404365390901509
63750,219710,2,17,0,0,0.577838143598256
63751,302937,7,17,0,0,0.974520592072637
63753,386556,3,16,0,0,0.117265963361438
63768,397085,4,16,0.256736970489776,4,0.0323492312721207
63771,347159,2,13,0,0,0.00404365390901509
63776,218240,3,14,4.17197577045887,65,0.343710582266283
63777,303121,3,16,0.513473940979553,8,0.141527886815528
63778,189824,4,11,0,0,0
63780,28682,4,16,0,0,0.00404365390901509
63781,381858,5,16,0,0,0.0323492312721207
63785,46619,1,17,0,0,0.0849167320893169
63787,124409,2,16,0,0,0.0161746156360604
63801,44458,4,15,2.95247516063243,46,0.469063853445751
63802,256939,1,0,0,0,0
63809,70628,1,15,2.7599224327651,43,0.66194614490577
63812,318427,2,16,0,0,0.0121309617270453
63822,376204,3,13,5.13473940979553,80,1.00282616943574
63825,388193,2,16,0,0,0.0646984625442415
63826,239276,7,16,0,0,0.00404365390901509
63827,69844,2,16,0,0,0.663159241078475
63828,126996,2,17,0.962763639336661,15,0.357054640166032
63830,179521,1,0,0,0,0
63837,396834,0,13,0.192552727867332,3,0.339666928357268
63839,54848,1,5,0,0,0
63841,188110,2,13,0,0,0.00808730781803018
63846,126863,3,16,0,0,0.141527886815528
63847,159202,5,17,0,0,0.00808730781803018
63852,210905,7,17,95.6987057500641,1491,1.22846205755878
63853,145963,2,17,131.770250103878,2053,0.966433284254607
63857,232317,1,17,88.895176032085,1385,1.14961080633299
63866,47241,1,17,0,0,0.210270003268785
63871,373011,2,16,0,0,0.287099427540071
63874,162861,1,16,0,0,0.0646984625442415
63879,289532,1,15,0,0,0.0242619234540905
63883,37456,7,5,0,0,0
63885,273973,4,17,17.5864824785497,274,1.28992559697581
63888,151703,1,1,0,0,0
63907,86412,1,2,0,0,0
63909,238094,0,16,0,0,0.00404365390901509
63911,316963,2,16,0,0,0.129396925088483
63920,284107,7,0,0,0,0.00404365390901509
63921,347956,4,16,0,0,0.0242619234540905
63939,286740,7,15,13.4786909507133,210,1.11200482497915
63941,122911,4,16,0,0,0.00404365390901509
63942,100631,2,16,7.89466184256062,123,0.0727857703622716
63943,99077,4,16,0,0,0
63949,73980,3,16,0,0,0.0363928851811358
63952,60699,4,16,44.9931540783333,701,5.24461911999257
63955,370640,1,17,90.6923348255135,1413,4.38332083737236
63958,296235,1,16,0.32092121311222,5,0.0121309617270453
63960,245469,2,17,57.5090813897099,896,0.133440578997498
63964,195629,4,17,0,0,1.5810686784249
63972,375901,1,0,0,0,0
63973,125936,1,16,0.0641842426224441,1,0
63974,20276,0,16,0,0,0
63976,119883,2,16,0,0,0.157702502451589
63979,237367,2,17,0.706026668846885,11,0.0283055773631056
63981,50846,2,17,0,0,0.0242619234540905
63984,311363,7,0,0,0,0
63987,139774,4,15,0,0,0
63990,338836,1,17,6.80352971797907,106,1.37888598297415
64000,329909,1,1,0,0,0
64001,384507,1,17,0,0,0.0121309617270453
64006,392029,1,0,0,0,0
64007,328388,7,16,29.7173043341916,463,0.283055773631056
64018,300003,1,1,0,0,0
64019,4029,1,16,0,0,0
64020,161682,2,16,0,0,0.044480192999166
64023,382436,7,15,4.04360728521398,63,2.02991426232558
64024,225704,4,16,0,0,0.0566111547262113
64029,295066,1,0,0,0,0
64033,87491,2,11,0,0,0
64036,95045,7,0,0,0,0
64041,35270,3,17,86.5203590550546,1348,1.74483666174001
64044,175085,5,16,0,0,0.493325776899841
64045,367154,7,17,3.27339637374465,51,0.165789810269619
64051,168885,5,16,0,0,0.0404365390901509
64054,17560,5,16,1.28368485244888,20,0.133440578997498
64058,31864,3,15,0.128368485244888,2,0.113222309452423
64060,252849,1,2,0,0,0.117265963361438
64065,124122,7,2,0,0,0
64068,59373,1,16,10.5904000327033,165,2.25231522732141
64069,192133,3,16,0,0,0.00404365390901509
64085,397202,4,16,0,0,0.00404365390901509
64086,397169,4,17,0,0,2.74159735031223
64089,266815,5,14,0,0,0
64093,68964,4,16,0,0,0.0485238469081811
64094,103086,2,16,0.0641842426224441,1,0.916696341173721
64100,133817,5,11,0,0,0
64104,200037,4,17,0,0,0.254750196267951
64110,326709,3,15,21.1808000654065,330,0.477151161263781
64119,340627,0,5,0,0,0.00404365390901509
64133,148181,4,14,0,0,0.266881157994996
64134,386064,1,0,0,0,0
64146,356212,2,16,0,0,0.0121309617270453
64152,53554,4,17,0.192552727867332,3,0.169833464178634
64162,295445,1,17,0.0641842426224441,1,0.0202182695450755
64163,324523,3,15,6.93189820322396,108,1.12817944061521
64167,46171,1,16,0,0,0.521631354262947
64172,109395,1,17,0,0,0.250706542358936
64175,117059,5,15,1.6046060655611,25,0.837036359166124
64186,277755,3,16,0,0,0.00404365390901509
64187,83467,1,2,0,0,0
64188,253358,1,16,0,0,0.226444618904845
64189,333795,1,1,0,0,0
64190,267975,2,17,28.6903564522325,447,0.0363928851811358
64191,70239,3,16,0,0,0.0121309617270453
64192,177468,3,16,0,0,0.404365390901509
64194,286983,1,16,0,0,0
64199,238931,1,0,0,0,0
64201,199001,1,16,0,0,0.149615194633558
64202,369843,7,15,0,0,0.0404365390901509
64209,166181,4,17,0,0,0.0768294242712867
64214,325729,2,17,18.356693390019,286,0.315405004903177
64215,576,7,15,13.3503224654684,208,0.412452698719539
64219,28640,0,16,0,0,0
64220,226461,4,17,0,0,0.0849167320893169
64221,208118,4,16,0,0,0.0283055773631056
64225,27890,3,17,11.7457163999073,183,1.30731330878458
64228,35519,6,15,0,0,0.0566111547262113
64230,184932,4,16,0,0,0.0242619234540905
64237,216188,1,16,0,0,0.157702502451589
64238,224613,3,14,2.56736970489776,40,0.0768294242712867
64239,103306,3,16,0,0,0
64242,106613,3,16,0,0,0.327535966630222
64247,150288,3,16,0,0,0.0525675008171962
64250,37970,3,17,65.8530329306276,1026,0.323492312721207
64252,74110,3,16,0,0,0.986651553799682
64255,337547,1,17,0,0,0.0202182695450755
64257,56872,4,16,0,0,0
64285,212684,7,16,0,0,0.00404365390901509
64289,157573,4,17,0,0,0
64290,274352,1,17,6.35424001962196,99,0.133440578997498
64294,182353,2,16,0,0,0.121309617270453
64299,51946,3,17,1.98971152129577,31,0.258793850176966
64301,63806,7,2,0,0,0
64303,94133,1,2,0,0,0.00404365390901509
64304,295103,7,2,0,0,0
64309,265993,2,16,0.0641842426224441,1,0.00808730781803018
64316,369970,5,16,13.9279806490704,217,1.30205655870286
64319,298742,3,17,189.34351573621,2950,4.84146682526377
64325,158962,4,16,9.43508366549928,147,0.0485238469081811
64330,169161,7,15,0.513473940979553,8,0.226444618904845
64341,202237,4,16,4.10779152783642,64,0.598460778534233
64342,184377,4,16,0.834395154091773,13,0.141527886815528
64343,114930,1,17,69.5115347601069,1083,1.3667550212471
64346,255716,2,17,0,0,0.0202182695450755
64348,363802,2,16,53.2087371340061,829,3.05214997052459
64352,127726,7,14,0,0,0.00404365390901509
64354,115491,3,16,0.128368485244888,2,0.210270003268785
64356,41642,4,16,0,0,0.00808730781803018
64362,160097,7,17,0,0,0.00808730781803018
64365,372500,2,17,0,0,0.0363928851811358
64374,155919,7,5,0,0,0
64375,179296,1,17,27.2783031145387,425,2.71733542685814
64377,145983,4,16,0,0,0.0404365390901509
64379,185538,4,15,0.256736970489776,4,0.323492312721207
64385,236443,1,9,0,0,0
64386,188642,4,15,0,0,0.181964425905679
64392,1854,1,15,0,0,0.00404365390901509
64397,169365,2,16,25.2244073506205,393,1.15486755641471
64398,397250,0,16,4.04360728521398,63,0.343710582266283
64406,264103,7,2,0,0,0
64416,55509,3,14,0,0,0
64424,381470,1,17,0,0,0.0242619234540905
64430,181089,2,10,0,0,0
64435,181773,6,15,0,0,0.213504926395997
64441,67842,1,16,0,0,3.2955779358473
64444,189196,4,13,0,0,0.00808730781803018
64446,89794,4,13,0,0,0.315405004903177
64447,230085,7,2,0,0,0.00404365390901509
64458,78419,1,17,0,0,1.47997733069952
64467,356529,7,17,0,0,0.0121309617270453
64468,211292,7,0,0,0,0.00808730781803018
64478,132069,1,16,0,0,0.0202182695450755
64479,99701,7,0,0,0,0
64497,53502,2,14,0,0,0.00404365390901509
64510,271081,1,16,0.128368485244888,2,0.0242619234540905
64513,216688,1,0,0,0,0
64514,322202,1,17,263.155394752021,4100,0.762228761849345
64516,34676,3,16,0,0,0.00404365390901509
64518,148737,2,16,0,0,0.0121309617270453
64520,349676,0,15,0,0,0
64523,242603,3,16,0.128368485244888,2,0.646984625442415
64530,83640,1,16,0.192552727867332,3,0.0283055773631056
64533,55248,2,16,0,0,0.679333856714535
64534,14311,7,0,0,0,0
64536,75000,2,16,0,0,0.0485238469081811
64537,301014,0,14,0,0,0.254750196267951
64545,75103,1,1,0,0,0
64548,397027,1,17,156.673736241386,2441,0.287099427540071
64559,155584,2,16,1.02694788195911,16,1.50828290806263
64561,223930,1,17,7.38118790158107,115,0.663967971860278
64562,251626,3,16,0,0,0.464615834145834
64564,173738,3,14,0.0641842426224441,1,0.0161746156360604
64569,24248,7,15,0.449289698357109,7,0.202182695450755
64571,195750,1,16,0,0,0.133440578997498
64576,67162,0,16,7.63792487207085,119,0.186008079814694
64594,180771,7,2,0,0,0
64598,181368,7,2,0,0,0
64599,41891,1,16,0.962763639336661,15,0.388190775265449
64609,113394,7,0,0,0,0
64610,267606,6,16,0.577658183601997,9,0.372016159629388
64613,360898,4,16,0,0,0.00808730781803018
64616,173663,1,1,0,0,0
64619,52215,0,11,0,0,0
64622,368030,3,17,9.7560048786115,152,0.202182695450755
64626,50819,5,15,0,0,0.0202182695450755
64629,306031,2,14,0,0,0.0930040399073471
64632,204541,2,17,0,0,0.20622634935977
64643,269770,3,15,0,0,0
64647,76772,1,17,91.0774402812482,1419,1.32227482824793
64659,117511,3,16,0,0,0.0161746156360604
64660,313360,0,17,0.128368485244888,2,0.169833464178634
64661,116332,4,16,0,0,0.0485238469081811
64666,89292,1,12,0,0,0.00404365390901509
64668,43928,7,0,0,0,0
64670,339190,7,2,0,0,0.00808730781803018
64688,3996,3,17,0,0,0.22240096499583
64690,234082,1,0,0,0,0
64691,245214,3,16,0.0641842426224441,1,0.177920771996664
64695,140100,1,2,0,0,0
64699,296390,0,0,0,0,0
64700,84306,0,4,0,0,0
64708,180911,0,15,8.27976729829529,129,0.574198855080143
64712,150877,5,16,0,0,0
64721,93848,1,2,0,0,0
64724,215721,2,17,111.87313489092,1743,2.19974772650421
64737,262270,4,17,0,0,0.117265963361438
64738,122229,3,15,0,0,0.00404365390901509
64739,327339,2,16,0,0,0.090577847561938
64743,1813,3,16,0,0,0
64749,169547,3,16,0,0,0
64750,380993,1,17,0,0,0.0242619234540905
64755,60606,0,9,0,0,0
64756,10526,7,16,0.192552727867332,3,0.149615194633558
64766,97835,1,1,0,0,0
64772,138176,2,16,0,0,0.113222309452423
64774,51398,0,12,0,0,0
64781,176383,7,17,0.0641842426224441,1,0.173877118087649
64786,14594,3,16,0,0,0.0323492312721207
64789,157031,4,16,0,0,0.088960385998332
64790,345664,1,0,0,0,0
64793,214047,2,17,3.2092121311222,50,5.23653181217454
64796,346211,7,17,42.2974158881906,659,0.531336123644583
64801,153616,1,17,22.977958858835,358,0.712087453377558
64808,353965,5,15,0,0,0.0808730781803018
64813,276814,7,0,0,0,0.00404365390901509
64816,105352,3,16,0,0,0.0161746156360604
64820,326454,4,16,0,0,0.0687421164532565
64822,217462,3,16,7.06026668846885,110,0.209865637877883
64824,329813,1,16,0,0,0.161746156360604
64830,27015,7,16,0.128368485244888,2,0.109178655543407
64832,263501,7,16,0,0,0.101091347725377
64833,62279,0,10,0,0,0.0121309617270453
64839,256017,1,0,0,0,0
64843,92846,1,17,3.27339637374465,51,0.198139041541739
64849,258517,4,16,0,0,0.00404365390901509
64852,212202,5,17,2.63155394752021,41,0.853210974802184
64855,59598,6,16,0.128368485244888,2,0.0202182695450755
64867,205058,1,16,0,0,0.0242619234540905
