"acc_id","survival_time","amount_spent","churn","payment","first_week"
49637,64,0.125502262552105,0,1,1
49640,37,0.525009595580714,1,1,1
49650,64,0.132228527603917,0,1,1
49651,10,0.00656220980664601,1,1,1
49656,20,0.0984331470996902,1,1,1
49658,8,0,1,0,1
49659,3,0,1,0,1
49660,64,0,0,0,1
49662,64,0.277220553281761,0,1,1
49663,64,0.195488230139985,0,1,1
49666,64,0.00813714016024105,0,1,1
49667,64,0.169895611894065,0,1,1
49668,8,0,1,0,1
49672,64,0.22570720629959,0,1,1
49673,64,0.478516339100627,0,1,1
49675,64,0,0,0,1
49679,64,0.353342187038854,0,1,1
49681,64,0.173307960993521,0,1,1
49682,29,0.0335985142100276,1,1,3
49685,1,0.748091917957645,1,1,2
49687,22,0.0743498371092993,1,1,1
49693,64,0.0171601786443793,0,1,1
49696,64,0,0,0,1
49699,28,0.0824869772695404,1,1,1
49701,1,0,1,0,1
49707,17,0.366696283995379,1,1,1
49709,64,0.358657576982238,0,1,1
49710,33,0.153194787936151,1,1,2
49711,24,0.578229117112613,1,1,1
49718,28,0.0726436625595713,1,1,1
49720,64,0.0844228291625009,0,1,1
49724,64,0.0714624647943751,0,1,1
49725,64,0,0,0,1
49726,29,0,1,0,3
49727,20,0,1,0,1
49729,3,0,1,0,4
49732,34,0.0819291894359754,1,1,1
49733,64,0,0,0,1
49734,44,0.087572689869691,1,1,1
49738,64,0,0,0,1
49740,64,0.129373966338026,0,1,1
49743,19,0,1,0,1
49744,29,0.0033795380504227,1,1,1
49747,64,0,0,0,1
49753,64,0.516806833322407,0,1,1
49754,64,0.0360921539365531,0,1,2
49756,64,0.060897307005675,0,1,1
49762,64,0.559034653428174,0,1,1
49763,53,0.00613566616921402,1,1,1
49765,37,0.0307767639931698,1,1,1
49772,64,0.102534528228844,0,1,1
49774,64,0.311639343717619,0,1,1
49776,4,0,1,0,3
49777,17,0,1,0,1
49778,64,0,0,0,1
49780,64,0.051053992295706,0,1,3
49781,64,0.0304486535028375,0,1,1
49782,11,0.223705732308562,1,1,1
49785,64,0.0572552805629864,0,1,1
49787,49,0.0811745353082112,1,1,3
49788,37,0,1,0,1
49792,64,0.0898366522529839,0,1,1
49805,64,0,0,0,1
49808,17,0,1,0,1
49809,20,0.172258007424458,1,1,2
49812,64,0,0,0,1
49814,64,0,0,0,1
49815,64,0.430415341217912,0,1,1
49818,64,0,0,0,2
49836,64,0.142564008049385,0,1,1
49838,9,0,1,0,1
49839,18,0.13672364132147,1,1,1
49842,64,0,0,0,1
49844,57,0.0750716801880304,1,1,1
49847,13,0,1,0,1
49848,64,0,0,0,1
49850,57,0.0373389737998158,1,1,4
49852,49,0.071167165353076,1,1,1
49854,1,0.328110490332301,1,1,4
49859,64,0.114641805322106,0,1,1
49863,1,0,1,0,1
49872,36,0.0820276225830751,1,1,1
49876,64,0.174357914562585,0,1,1
49879,35,0.334803944335079,1,1,1
49881,64,0,0,0,1
49886,64,0.195225741747719,0,1,1
49888,64,0.113099686017544,0,1,1
49889,64,0,0,0,1
49896,64,0.00101714252003013,0,1,1
49897,64,0.245492268866627,0,1,1
49901,64,0.141185943989989,0,1,1
49902,43,0,1,0,1
49903,36,0.0937739781369715,1,1,1
49904,64,0.0737264271776679,0,1,1
49906,15,0.407939772630149,1,1,1
49917,64,0.0281190690214782,0,1,1
49923,64,0,0,0,1
49926,21,0.139217281047995,1,1,1
49927,15,0.0454761139600569,1,1,1
49932,64,0.247100010269256,0,1,1
49934,64,0.0180132659192433,0,1,1
49943,1,0,1,0,1
49951,64,0.0357312323971875,0,1,1
49953,29,0.0796652270526826,1,1,1
49957,64,0,0,0,1
49959,12,0,1,0,1
49962,30,0,1,0,4
49963,55,0.072742095706671,1,1,1
49965,64,0,0,0,1
49969,58,0.0140759400352557,1,1,1
49971,64,0.000524976784531681,0,1,1
49973,64,0.000524976784531681,0,1,1
49980,29,0,1,0,1
49987,64,0.211139100528835,0,1,1
49989,64,0.0360921539365531,0,1,1
49992,64,0.0360921539365531,0,1,1
49993,64,0.0718890084318071,0,1,1
49999,64,0.192075881040529,0,1,1
50001,64,0,0,0,1
50003,30,0,1,0,4
50004,5,0,1,0,1
50008,64,0.0371092964565832,0,1,1
50012,8,0,1,0,1
50013,8,0,1,0,2
50015,64,0.0152243267514187,0,1,1
50016,46,0.0705109443724114,1,1,1
50020,64,0,0,0,1
50022,64,0.301730406909584,0,1,1
50023,64,0.060897307005675,0,1,1
50025,54,0.042785607939332,1,1,1
50026,64,0,0,0,1
50034,64,0,0,0,1
50035,58,0.147715342747602,1,1,1
50038,8,0.341792697779157,1,1,1
50043,31,0.0317610954641667,1,1,1
50049,24,0.0383561163198459,1,1,1
50051,64,0.115790192038269,0,1,1
50052,12,0.369124301623838,1,1,2
50053,64,0.0304486535028375,0,1,1
50056,52,0.00751373022860968,1,1,3
50059,64,0.0902631958904159,0,1,1
50063,64,0,0,0,1
50064,64,0.0314657960228676,0,1,1
50066,13,0,1,0,4
50073,31,0.212648408784364,1,1,2
50083,64,0,0,0,1
50085,64,0.141120321891922,0,1,1
50088,29,0,1,0,1
50094,64,0.195028875453519,0,1,1
50097,64,0.0360921539365531,0,1,1
50100,8,0,1,0,1
50106,64,0.0236239553039256,0,1,1
50113,64,0.196899105248414,0,1,1
50119,64,0.0256254292949527,0,1,1
50125,29,0,1,0,1
50127,64,0.132622260192316,0,1,1
50144,26,0.227150892457052,1,1,3
50153,64,0,0,0,1
50154,64,0.0468541780194525,0,1,1
50158,64,0,0,0,1
50168,64,0.348289285487737,0,1,1
50173,50,0,1,0,1
50176,64,0.281223501263815,0,1,1
50180,64,0,0,0,1
50183,64,0,0,0,1
50186,64,0.117922910225429,0,1,1
50187,64,0,0,0,1
50191,29,0,1,0,1
50192,31,0,1,0,1
50195,64,0.497513936490867,0,1,1
50198,37,0.068312604087185,1,1,1
50199,64,0.0664751853413241,0,1,1
50200,2,0,1,0,1
50207,64,0.1270771929057,0,1,1
50210,37,0.0961035626183308,1,1,1
50214,16,0.163431835234519,1,1,4
50222,64,0.0371092964565832,0,1,1
50225,27,0,1,0,1
50227,64,0.167861326854005,0,1,1
50232,23,0.0720530636769732,1,1,3
50233,64,0.171864274836059,0,1,1
50234,46,0.271806730191278,1,1,3
50240,64,0.0335328921119611,0,1,1
50241,64,0.526322037542043,0,1,1
50256,1,1.6405524516615,1,1,4
50257,64,0,0,0,1
50258,64,0.179640493456935,0,1,1
50268,64,0,0,0,1
50271,45,0.0513164806879718,1,1,1
50281,54,0.0456073581561898,1,1,1
50282,64,0,0,0,1
50285,64,0,0,0,1
50286,61,0.0656220980664601,1,1,1
50289,64,0,0,0,1
50290,64,0,0,0,1
50291,33,0,1,0,1
50299,21,0.0651955544290281,1,1,1
50306,61,0.015978980879183,1,1,1
50307,20,0.0251988856575207,1,1,1
50312,64,0.269050602072486,0,1,1
50313,64,0.348289285487737,0,1,1
50318,64,0,0,0,1
50322,64,0.0591583214069138,0,1,1
50330,64,0.0360921539365531,0,1,1
50335,64,0,0,0,1
50344,8,0,1,0,1
50345,64,0,0,0,1
50346,23,0,1,0,3
50351,1,0,1,0,1
50357,1,1.6405524516615,1,1,1
50360,64,0.0360921539365531,0,1,1
50363,59,0.080583936425613,1,1,3
50366,37,0.00265769497169163,1,1,1
50368,64,0.0314657960228676,0,1,1
50374,8,0,1,0,1
50375,64,0,0,0,1
50379,64,0.0859321374180295,0,1,1
50385,26,0.10056586528685,1,1,1
50388,3,0,1,0,2
50391,64,0.0387498489082447,0,1,1
50398,3,0,1,0,4
50399,64,0.0304486535028375,0,1,1
50400,64,0,0,0,1
50401,54,0.00459354686465221,1,1,1
50404,8,0,1,0,1
50413,64,0.0607004407114756,0,1,1
50415,64,0,0,0,1
50417,64,0.248806184818984,0,1,3
50419,30,0.0360921539365531,1,1,3
50421,64,0.0604379523192098,0,1,1
50426,64,0,0,0,2
50433,64,0.00101714252003013,0,1,1
50434,22,0.109457659574855,1,1,1
50435,64,0,0,0,1
50440,1,0,1,0,4
50443,64,0.370436743585167,0,1,1
50445,64,0,0,0,1
50448,13,0,1,0,1
50449,64,0.43832280403492,0,1,1
50450,64,0.0123041433874613,0,1,1
50451,64,0,0,0,1
50452,64,0,0,0,1
50453,36,0,1,0,1
50457,64,0.0691985024110822,0,1,1
50460,8,0,1,0,1
50466,64,0,0,0,2
50469,64,0.0474447769020507,0,1,1
50479,58,0,1,0,1
50485,27,0.164481788803582,1,1,1
50489,64,0.0763841221493596,0,1,1
50493,64,0.0360921539365531,0,1,1
50504,8,0,1,0,1
50507,64,0.285292071343935,0,1,1
50508,64,0.127405303396032,0,1,1
50512,64,0.00101714252003013,0,1,1
50523,64,0.268197514797622,0,1,1
50530,64,0.0157493035359504,0,1,1
50531,34,0.0192928968315393,1,1,1
50533,64,0.249298350554482,0,1,1
50537,64,0.210942234234636,0,1,1
50539,64,0.199622422318172,0,1,2
50542,64,0.0162414692714489,0,1,1
50549,8,0,1,0,1
50554,64,0.011844788700996,0,1,1
50555,36,0.0182429432624759,1,1,1
50556,55,0,1,0,1
50557,12,0.446591188391294,1,1,1
50558,48,0.0676563831065204,1,1,1
50559,64,0,0,0,1
50560,44,0,1,0,2
50564,50,0.0371092964565832,1,1,1
50565,64,0.0314657960228676,0,1,1
50566,64,0.389204663632175,0,1,1
50569,49,0.0516445911783041,1,1,1
50572,64,0,0,0,1
50576,62,0.156705570182707,1,1,1
50581,64,0.148863729463765,0,1,1
50582,8,0,1,0,2
50587,64,0.476449243011534,0,1,1
50589,59,0.0716593310885744,1,1,1
50601,11,0.330636941107859,1,1,1
50607,56,0.198966201337507,1,1,1
50609,13,0,1,0,1
50613,64,0.12504290786564,0,1,1
50614,5,0.162742803204821,1,1,1
50615,64,0.176162522259412,0,1,1
50616,36,0,1,0,1
50619,64,0.0760888227080605,0,1,1
50620,64,0.0588302109165815,0,1,1
50622,64,0,0,0,1
50626,64,0,0,0,1
50627,12,0,1,0,1
50629,64,0,0,0,1
50632,43,0,1,0,1
50633,64,0.146993499668871,0,1,1
50639,64,0,0,0,1
50641,64,0,0,0,1
50643,52,0.013124419613292,1,1,1
50649,64,0.35278439920529,0,1,1
50652,64,0.140923455597723,0,1,1
50653,58,0.0743498371092993,1,1,1
50654,64,0,0,0,1
50656,64,0.0898694633020171,0,1,1
50657,64,0.289360641424056,0,1,1
50659,11,1.39473207230454,1,1,3
50661,64,0.0152243267514187,0,1,1
50662,64,0.0314657960228676,0,1,1
50663,64,0,0,0,1
50667,8,0,1,0,1
50670,1,22.8137848811971,1,1,1
50675,64,0.0304486535028375,0,1,1
50680,23,0.00141087510842889,1,1,1
50681,64,0.126617838219235,0,1,1
50687,64,0.0721843078731061,0,1,1
50692,64,0.122024291354583,0,1,1
50695,64,0.304191235587076,0,1,1
50702,10,0.0585677225243156,1,1,1
50703,29,0,1,0,1
50708,64,0.038224872123713,0,1,2
50711,64,0.0576818242004184,0,1,1
50721,58,0,1,0,1
50724,47,0.43953681284915,1,1,1
50728,1,0,1,0,1
50732,64,0.0153883819965849,0,1,1
50742,64,0,0,0,1
50744,8,0,1,0,1
50746,64,0.00662783190471247,0,1,1
50748,64,0.00833400645444043,0,1,1
50750,64,0.538166826243039,0,1,1
50753,29,0,1,0,1
50756,64,0,0,0,1
50763,41,0,1,0,1
50765,39,0.0353374998087888,1,1,1
50766,26,0.129997376269657,1,1,1
50767,36,0,1,0,1
50772,6,0.0109260793280656,1,1,1
50773,64,0.336772607277073,0,1,1
50774,64,0,0,0,2
50775,64,0.0456729802542562,0,1,1
50780,29,0.0335985142100276,1,1,1
50783,22,1.24265286003552,1,1,1
50784,48,0,1,0,1
50785,64,0.116380790920867,0,1,1
50786,64,0,0,0,1
50789,64,0.128127146474763,0,1,1
50790,45,0.0505946376092407,1,1,1
50791,58,0.0339266247003599,1,1,1
50795,64,0.309080081893027,0,1,1
50798,46,0,1,0,1
50799,57,0,1,0,1
50803,64,0,0,0,1
50817,3,0,1,0,1
50820,64,0,0,0,1
50822,24,0.02224589124453,1,1,1
50826,64,0,0,0,1
50830,64,0.314297038689311,0,1,1
50833,64,0,0,0,1
50834,15,0.0649658770857955,1,1,1
50835,64,0.116216735675701,0,1,1
50836,64,0.0430480963315978,0,1,1
50838,1,7.63185000512931,1,1,1
50839,23,0.0653924207232275,1,1,1
50842,1,13.5284876821362,1,1,3
50845,3,0,1,0,1
50862,11,0,1,0,1
50866,64,0,0,0,1
50867,64,0,0,0,1
50870,39,0.392649823780664,1,1,1
50871,8,0,1,0,1
50877,38,0,1,0,1
50883,28,0.0185710537528082,1,1,1
50884,64,0.300417964948254,0,1,1
50886,64,0.187712011519109,0,1,1
50893,64,0.113034063919478,0,1,1
50898,64,0.0608644959566417,0,1,3
50902,10,0,1,0,1
50903,64,0.0304486535028375,0,1,1
50904,64,0.0525633005512345,0,1,1
50907,51,0.0385201715650121,1,1,2
50916,64,0,0,0,1
50917,17,0,1,0,1
50920,64,0.0461323349407215,0,1,1
50921,64,0.048199431029815,0,1,1
50923,64,0.0255598071968862,0,1,1
50927,64,0.263177424295538,0,1,1
50931,64,0,0,0,1
50936,36,0,1,0,1
50937,41,0.07202025262794,1,1,1
50941,64,0.571666907305967,0,1,1
50948,64,0.12291018967848,0,1,1
50949,33,0.0891804312723193,1,1,1
50952,1,0,1,0,3
50954,32,0.0335328921119611,1,1,1
50964,9,0,1,0,1
50965,64,0.0804855032785133,0,1,1
50967,1,0,1,0,2
50970,51,0.0192272747334728,1,1,1
50974,22,0.166745751186875,1,1,4
50976,10,0,1,0,1
50977,29,0.101714252003013,1,1,1
50978,64,0.177573397367841,0,1,1
50981,40,0.0487244078143466,1,1,1
50984,64,0.406299220178488,0,1,1
50991,64,0.0435074510180631,0,1,3
50992,64,0.130259864661923,0,1,1
50995,64,0.0178820217231104,0,1,1
50998,64,0,0,0,1
51001,2,0,1,0,1
51004,64,0.00511852364918389,0,1,1
51006,20,0.49134545927262,1,1,1
51008,64,0.0165039576637147,0,1,1
51013,64,0.315150125964175,0,1,1
51014,4,0,1,0,2
51018,64,0.00456073581561898,0,1,1
51025,15,0,1,0,1
51026,64,0.0681485488420188,0,1,1
51030,22,0,1,0,1
51032,64,0.00101714252003013,0,1,1
51038,37,0.236698907725722,1,1,1
51040,8,0,1,0,1
51044,64,0,0,0,1
51046,64,0.0304486535028375,0,1,1
51050,64,0.254088763713334,0,1,1
51056,64,0,0,0,1
51060,44,0,1,0,1
51061,29,0.067886060449753,1,1,1
51062,64,0.000524976784531681,0,1,1
51068,31,0,1,0,1
51071,64,0.131637928721319,0,1,1
51073,52,0.022541190685829,1,1,1
51076,64,0.0233614669116598,0,1,1
51078,48,0.141087510842889,1,1,1
51080,64,0,0,0,1
51083,64,0.188171366205574,0,1,1
51087,11,0,1,0,1
51093,27,0,1,0,4
51096,12,0,1,0,2
51097,19,0.694938018523813,1,1,1
51098,64,0,0,0,1
51100,44,0,1,0,1
51102,64,0.051480535933138,0,1,1
51105,64,0.108538950201925,0,1,1
51110,64,0,0,0,1
51112,64,0,0,0,1
51114,62,0,1,0,1
51116,1,16.9409024036902,1,1,1
51119,64,0.0152243267514187,0,1,1
51121,41,0.0237551995000586,1,1,1
51126,64,0,0,0,1
51130,25,0.0759903895609608,1,1,1
51136,64,0.193847677688323,0,1,1
51143,49,0,1,0,1
51144,64,0,0,0,1
51145,64,0,0,0,1
51150,64,0.0939052223331044,0,1,1
51152,36,0.101517385708814,1,1,1
51153,50,0,1,0,1
51157,64,0.228496145467414,0,1,1
51158,64,0,0,0,1
51161,64,0.223016700278865,0,1,1
51163,64,0.136428341880171,0,1,1
51164,64,0.0815026457985435,0,1,1
51165,8,0,1,0,1
51172,64,0,0,0,1
51175,64,0.0484619194220808,0,1,1
51182,8,0,1,0,1
51184,8,0,1,0,1
51185,64,0.0538101204144973,0,1,1
51188,39,0.0494134398440445,1,1,1
51191,64,0,0,0,1
51192,64,0.136822074468569,0,1,1
51198,64,0.065458042821294,0,1,1
51203,64,0.0561397048958566,0,1,1
51204,64,0,0,0,1
51211,64,0.0307767639931698,0,1,1
51215,64,0,0,0,1
51216,64,0,0,0,1
51218,64,0.17908270562337,0,1,2
51223,64,0.107357752436729,0,1,1
51225,64,0,0,0,1
51229,3,0,1,0,2
51234,31,0.0628659699476688,1,1,2
51235,64,0.0408169449973382,0,1,1
51236,30,0.0328110490332301,1,1,1
51238,64,0.128159957523797,0,1,1
51239,2,0.0328110490332301,1,1,1
51241,64,0,0,0,1
51244,46,0.0423590643019,1,1,1
51248,64,0.00154211930456181,0,1,1
51249,8,0,1,0,1
51254,27,0,1,0,1
51256,64,0.470772931528785,0,1,4
51260,64,0,0,0,1
51263,64,0.0992862343745541,0,1,1
51265,64,0.00154211930456181,0,1,1
51269,29,0,1,0,1
51273,8,0,1,0,1
51276,64,0,0,0,1
51277,56,0,1,0,1
51284,8,0,1,0,1
51285,43,0,1,0,1
51290,1,0,1,0,3
51294,19,0,1,0,1
51295,46,0.173570449385787,1,1,1
51298,49,0.0902960069394491,1,1,1
51299,8,0,1,0,1
51301,64,0,0,0,1
51302,16,0.344844125339248,1,1,1
51303,64,0.195488230139985,0,1,1
51312,64,0,0,0,1
51313,28,0.0151258936043191,1,1,1
51318,64,0.722860221251091,0,1,1
51323,64,0.0471822885097848,0,1,1
51329,48,0.0203100393515694,1,1,3
51332,57,0.00915428268027118,1,1,1
51335,64,0.00101714252003013,0,1,1
51336,29,0.0335985142100276,1,1,1
51339,64,0.0268394381091822,0,1,1
51340,64,0.0371092964565832,0,1,1
51353,64,0.692214701454055,0,1,1
51357,8,0,1,0,1
51365,3,0,1,0,4
51366,23,0,1,0,1
51374,25,0.0026248839226584,1,1,1
51376,8,0.288737231492424,1,1,1
51377,64,0,0,0,1
51379,64,0,0,0,1
51380,40,0.0487244078143466,1,1,1
51381,64,0,0,0,1
51383,31,0,1,0,3
51386,39,0.0378639505843475,1,1,1
51387,64,0,0,0,2
51391,64,0.0360921539365531,0,1,1
51393,64,0.0127963091229597,0,1,1
51396,64,0.0988268796880889,0,1,2
51398,62,0.0556475391603582,1,1,1
51399,64,0.00101714252003013,0,1,1
51400,18,0,1,0,1
51401,64,0.435336998572896,0,1,1
51405,64,0.0115166782106637,0,1,1
51407,40,0.00246082867749225,1,1,1
51413,19,0.103059505013376,1,1,1
51414,64,0,0,0,1
51416,44,0.121466503521018,1,1,1
51421,64,0.00511852364918389,0,1,1
51424,1,0,1,0,4
51428,64,0.151390180239323,0,1,1
51431,64,0,0,0,1
51432,64,0.198539657700075,0,1,2
51434,64,0,0,0,1
51436,17,0.179509249260802,1,1,1
51437,10,0.0324829385428978,1,1,3
51438,4,0,1,0,1
51445,64,0,0,0,1
51446,64,0,0,0,1
51448,64,0,0,0,1
51449,17,0,1,0,1
51454,21,0,1,0,2
51456,64,0.0737592382267012,0,1,1
51460,28,0,1,0,2
51461,52,0.126191294581803,1,1,1
51462,64,0.0456729802542562,0,1,1
51463,23,0.170748699168929,1,1,1
51466,3,0,1,0,1
51468,1,0,1,0,1
51471,64,0,0,0,1
51472,64,0,0,0,1
51474,36,0,1,0,1
51475,64,0.338806892317134,0,1,1
51485,64,0.0371092964565832,0,1,1
51487,3,0,1,0,4
51490,64,0.0152243267514187,0,1,1
51495,25,0.0026248839226584,1,1,1
51496,1,4.53885084591381,1,1,4
51497,64,0.19269929097216,0,1,1
51500,64,0,0,0,1
51507,30,0.134525301036243,1,1,1
51510,64,0.0461323349407215,0,1,1
51511,64,0.0389795262514773,0,1,1
51518,64,0,0,0,1
51520,62,0,1,0,1
51529,64,0.129144288994793,0,1,1
51530,60,0,1,0,1
51543,53,0.0144696726236545,1,1,4
51544,28,0.234008401704997,1,1,1
51546,1,0,1,0,1
51550,44,0.0707734327646772,1,1,2
51551,8,0,1,0,1
51553,7,0.73188325973523,1,1,2
51557,64,0.0195881962728383,0,1,1
51558,8,0,1,0,2
51560,4,0.0812073463572444,1,1,4
51564,2,0.29529944129907,1,1,1
51565,64,0.438388426132987,0,1,1
51570,21,0.0463948233329873,1,1,1
51574,31,0.0241161210394241,1,1,1
51578,17,0,1,0,1
51580,64,0.406397653325587,0,1,1
51584,64,0,0,0,3
51585,17,0,1,0,2
51586,58,0.00170617454972796,1,1,1
51588,64,0,0,0,1
51591,64,0,0,0,4
51595,64,0.0127306870248933,0,1,1
51598,64,0.21809504292388,0,1,1
51599,22,0,1,0,1
51602,8,0,1,0,4
51603,21,0.00311704965815686,1,1,1
51606,64,0.135673687752406,0,1,1
51607,64,0.412762996838034,0,1,1
51609,64,0,0,0,1
51610,64,0,0,0,2
51614,40,0.128225579621863,1,1,1
51615,16,0.103059505013376,1,1,3
51620,18,0,1,0,1
51621,48,0,1,0,1
51624,64,0.230694485752641,0,1,2
51626,9,0,1,0,1
51627,8,0,1,0,1
51630,64,0.111163834124583,0,1,1
51633,31,0,1,0,1
51634,16,0,1,0,1
51637,64,0.0311376855325353,0,1,1
51639,24,0.287162301138829,1,1,1
51640,64,0,0,0,1
51643,18,0,1,0,1
51644,64,0,0,0,1
51645,8,0,1,0,1
51647,64,0.107521807681895,0,1,1
51648,1,0,1,0,4
51657,64,0,0,0,1
51662,64,0.0667704847826232,0,1,1
51664,64,0,0,0,1
51674,9,1.09004867098197,1,1,1
51678,64,0.157230546967238,0,1,1
51680,8,0,1,0,1
51689,64,0.0568287369255545,0,1,1
51692,43,0.0652611765270946,1,1,1
51693,16,0,1,0,1
51695,64,0.0330079153274294,0,1,1
51696,36,0,1,0,1
51697,64,0,0,0,1
51698,29,0,1,0,1
51702,64,0,0,0,1
51707,64,0.174259481415485,0,1,1
51710,64,0,0,0,1
51714,64,0.144926403579777,0,1,1
51718,64,0.0153883819965849,0,1,1
51720,1,0,1,0,4
51725,64,0,0,0,1
51726,56,0.0185710537528082,1,1,1
51727,22,0.582133631947568,1,1,4
51728,8,0.12179461401135,1,1,1
51731,64,0.0652283654780614,0,1,1
51733,1,0,1,0,1
51734,64,0,0,0,1
51735,64,0,0,0,3
51738,11,2.37187792356317,1,1,1
51739,29,0,1,0,1
51741,64,0.0230661674703607,0,1,1
51742,64,0.431990271571507,0,1,1
51744,64,0,0,0,1
51745,10,0.30087731963472,1,1,1
51749,64,0,0,0,1
51750,64,0.271412997602879,0,1,1
51752,29,0,1,0,1
51754,16,0,1,0,1
51755,11,0,1,0,1
51756,64,0.0389139041534108,0,1,1
51758,64,0,0,0,1
51762,27,0.0801902038372143,1,1,1
51765,5,0,1,0,1
51766,64,0.104503191170838,0,1,1
51768,58,0.00561068938468234,1,1,2
51772,10,0.019686629419938,1,1,1
51780,64,0.0304486535028375,0,1,3
51782,64,0.244311071101431,0,1,1
51784,64,0.160183541380229,0,1,1
51785,25,0,1,0,1
51789,64,0,0,0,1
51791,2,0,1,0,2
51794,64,0,0,0,1
51795,64,0.463981044378906,0,1,2
51796,38,0.485308226250506,1,1,1
51802,30,0.0667048626845567,1,1,1
51806,16,0.0338281915532602,1,1,1
51812,64,0.354949928441483,0,1,1
51814,64,0,0,0,1
51819,64,0.00203428504006026,0,1,1
51820,31,0.0455417360581233,1,1,1
51821,64,0,0,0,1
51823,64,0,0,0,1
51824,64,0.0454433029110236,0,1,1
51825,34,0.374177203174956,1,1,1
51826,64,0,0,0,1
51834,64,0.00101714252003013,0,1,1
51835,3,0,1,0,1
51838,64,0.661208260117652,0,1,1
51840,18,0.16841911468757,1,1,1
51842,64,0,0,0,1
51844,64,0.0743498371092993,0,1,1
51849,8,0,1,0,1
51857,8,0,1,0,1
51860,64,0.135804931948539,0,1,1
51864,64,0.374242825273022,0,1,1
51865,23,0.0162414692714489,1,1,1
51868,27,0.0364530754759186,1,1,1
51869,64,0.0314657960228676,0,1,1
51870,64,0.159133587811166,0,1,1
51872,4,0,1,0,1
51873,64,0,0,0,1
51882,64,0,0,0,1
51887,29,0,1,0,1
51890,5,0,1,0,1
51896,64,0.00679188714987862,0,1,1
51897,17,0,1,0,1
51904,6,0.32099049269209,1,1,1
51905,8,0,1,0,1
51908,64,0.04449178248906,0,1,1
51910,64,0.0115166782106637,0,1,1
51916,1,0.656220980664601,1,1,1
51918,64,0,0,0,1
51925,64,0,0,0,1
51932,64,0,0,0,2
51934,40,0.0243457983826567,1,1,3
51939,1,10.2017754206571,1,1,1
51940,64,0.094987986951201,0,1,1
51941,40,0.133934702153645,1,1,1
51942,29,0,1,0,3
51943,25,0.0663767521942244,1,1,1
51948,1,0,1,0,4
51949,64,0.0375358400940152,0,1,1
51953,8,7.99769320184983,1,1,1
51954,23,0,1,0,1
51957,22,0.505880753994341,1,1,1
51958,1,0,1,0,3
51963,50,0,1,0,1
51968,25,0,1,0,1
51970,64,0.0905913063807482,0,1,1
51972,64,0,0,0,1
51979,64,0.398260513165346,0,1,1
51980,64,0.00511852364918389,0,1,1
51981,51,0.0631284583399346,1,1,1
51982,64,0.123041433874613,0,1,1
51988,64,0,0,0,1
51997,22,0.231941305615903,1,1,2
52001,64,0,0,0,1
52008,31,0.188860398235272,1,1,1
52015,64,0.0236239553039256,0,1,1
52016,64,0.206972097301615,0,1,1
52018,64,0.574521468571858,0,1,1
52024,44,0.404888345070059,1,1,2
52026,64,0,0,0,1
52027,36,0.0144368615746212,1,1,1
52040,64,0.195685096434184,0,1,1
52044,64,0,0,0,1
52045,64,0.125928806189537,0,1,1
52047,64,0.0360921539365531,0,1,1
52048,8,0,1,0,4
52050,64,0.247198443416355,0,1,1
52057,1,0,1,0,1
52058,64,0,0,0,1
52063,21,0.128422445916062,1,1,1
52065,64,0,0,0,3
52067,10,0,1,0,1
52073,3,0,1,0,1
52075,64,0.00836681750347366,0,1,1
52077,64,0,0,0,1
52081,22,0,1,0,1
52082,64,0.11529802630277,0,1,1
52085,64,0.00101714252003013,0,1,1
52093,64,0,0,0,1
52094,29,0,1,0,1
52095,2,0.536460651693311,1,1,2
52096,42,0.0389139041534108,1,1,1
52100,64,0,0,0,1
52103,64,0.0304486535028375,0,1,1
52106,64,0.0417684654193019,0,1,1
52107,4,0,1,0,4
52108,8,0,1,0,1
52109,64,0.197817814621344,0,1,1
52112,64,0.12504290786564,0,1,1
52117,56,0,1,0,1
52121,64,0,0,0,1
52123,64,0,0,0,1
52127,64,0.26675382864016,0,1,1
52128,64,0,0,0,1
52129,64,0.112213787693647,0,1,1
52139,64,0.0304486535028375,0,1,1
52141,64,0,0,0,1
52147,64,0.13124419613292,0,1,2
52150,29,0.380509735638369,1,1,1
52156,64,0.0184398095566753,0,1,1
52161,64,0.230694485752641,0,1,1
52163,64,0.0397998024773081,0,1,1
52167,64,0,0,0,1
52168,64,0.404527423530693,0,1,1
52170,64,0.225215040564091,0,1,1
52173,1,0,1,0,4
52176,64,0.123041433874613,0,1,1
52177,36,0,1,0,1
52184,64,0.0915100157536786,0,1,1
52185,64,0.293035478915778,0,1,1
52189,64,0.0458370354994224,0,1,1
52192,64,0.00154211930456181,0,1,1
52196,64,0,0,0,1
52197,64,0.0681485488420188,0,1,1
52199,64,0.0220818359993638,0,1,1
52200,59,0.280796957626383,1,1,1
52201,64,0.0159133587811166,0,1,1
52208,64,0,0,0,1
52209,64,0,0,0,1
52210,64,0.174784458200017,0,1,3
52211,64,0.0197522515180045,0,1,1
52212,64,0,0,0,1
52215,64,0,0,0,1
52220,44,0,1,0,1
52225,64,0,0,0,1
52226,10,0,1,0,2
52228,64,0.129406777387059,0,1,1
52229,64,0.0612254174960073,0,1,1
52232,43,0.0184069985076421,1,1,1
52234,36,0.210482879548171,1,1,1
52236,64,0.107521807681895,0,1,1
52242,8,0,1,0,1
52245,4,0,1,0,4
52249,63,0.0174554780856784,1,1,2
52251,64,0.0336969473571273,0,1,1
52255,14,0,1,0,1
