"acc_id","char_id","playtime"
54394,312188,14.5331295
54396,365999,82.927072
54399,393024,35.3813437820278
54403,40625,83.418612
54404,15043,79.453539795
54409,140084,25.309505
54410,378992,31.3858445
54412,263135,91.007027
54414,112090,79.888901
54419,75842,9.0185446
54426,126758,87.444538
54427,360712,15.141699287
54433,22492,10.081203142
54434,126958,5.7650339
54436,83919,4.64620035
54444,367924,91.657729
54445,383477,16.7731362014362
54446,8801,86.2929413
54448,66104,7.91375521
54453,303717,31.5988463
54459,240957,37.97244941
54468,36420,14.54951186
54470,107473,35.765209756
54472,320530,91.643685
54476,115443,30.0212424
54483,361825,38.5880407
54485,358433,87.552218
54486,257040,72.3145482
54497,148605,29.50629762
54501,138166,79.4816292
54502,190191,91.009366
54506,54317,31.58480135
54510,211718,11.29366067
54514,94178,80.483436
54521,43918,65.55472962
54522,204994,83.282862
54523,88090,20.97461196
54531,129325,25.2673721
54534,78687,28.02700496
54535,306186,91.641344
54536,6895,87.954808
54537,152743,71.621710477
54541,300479,37.0034183
54546,322565,9.51710414
54558,284493,91.475157
54560,164296,59.1389939
54565,309397,27.3809837
54566,168057,29.92527681
54568,279117,31.6128889
54569,240179,35.99459585
54575,346221,23.54933028
54579,206502,13.8777455
54583,349417,36.9823518
54587,321179,12.5412302
54589,309844,37.3240889
54590,338978,14.93806142
54593,241877,4.6321565
54598,130646,11.1110904
54599,189099,17.039970386
54600,349374,83.5052164
54602,210207,26.1685254
54606,311899,32.514042951
54607,88636,78.48919
54609,74138,4.147641051
54614,69187,13.447063721
54623,361939,45.7106559
54632,74784,23.61487066
54636,351920,29.1505187
54645,219745,32.7902407
54646,59326,39.7677319
54650,282144,4.451926195
54663,156509,25.7472062
54666,126909,21.527006376
54670,26727,18.38116428
54671,127553,29.79185936
54672,304898,24.167265348
54675,100445,85.693736
54680,290991,21.65340108
54682,353781,14.71101897
54685,5634,27.425456397
54687,329283,26.2949226206902
54690,246514,89.785205
54694,229946,90.122257
54699,216944,0.100648182
54706,394431,5.666726145
54707,370657,89.710303
54710,290397,45.4859528
54711,166078,25.31418576
54715,51255,81.925272
54717,35052,20.47371131
54720,116325,91.521969
54723,312539,9.0466326
54724,288368,31.5801188
54725,360948,42.3962907
54728,280598,35.6809474
54731,103215,10.05077371
54735,369875,71.282315
54736,164954,38.199492
54743,66899,21.9178958
54744,25320,25.3469541
54748,331190,35.245586536
54753,379380,91.423656
54755,62348,7.1694273
54768,7462,90.103533
54769,262487,89.391966
54773,57773,34.15484018
54774,142566,0.049153766
54775,157044,19.5421305
54783,169565,35.3321907
54784,312047,86.491891
54786,127956,16.976772671
54787,357481,91.285563
54788,213540,35.6598799
54791,360783,35.512420106
54795,382333,25.6746487742423
54796,112536,78.8379498
54797,151517,28.0223259
54802,25471,88.40654996
54803,182499,63.3568596
54804,204413,22.1238728
54805,163822,86.728301
54811,11166,89.710303
54816,293663,20.2373048
54818,378070,91.531331
54831,271265,43.9598458
54834,335533,18.257111555
54837,264966,22.29005907
54838,87505,91.023411
54839,345319,76.878824
54843,197441,30.1874281
54844,368529,26.9222149
54845,119365,75.198232
54847,152772,22.2526092
54853,49476,89.23748
54854,214960,91.035111
54858,41359,19.25657051
54861,348490,21.81724798
54862,5334,79.0579736567041
54864,226976,90.070754
54870,233461,78.8168918
54881,382994,46.0851626
54885,320661,23.8910684
54887,322918,88.048433
54903,18961,32.91897476
54905,64954,38.9227583
54907,105804,9.0794016
54909,310068,91.009366
54913,296121,55.26989
54923,275896,13.6787889
54928,14041,13.44004237
54930,114501,39.772409
54938,206999,6.40169201
54946,167053,39.969029
54947,52443,3.78483933738705
54950,263466,5.4724517
54962,389793,44.8797209
54969,75606,31.5379890562434
54974,165070,72.8154477
54975,369750,8.62531461
54976,246340,33.3660378
54982,296889,19.2706147
54985,71851,38.77295362
54992,191260,9.34623592
54993,142719,9.98523491086802
54994,361941,88.088222
55008,2806,11.4434629
55010,184236,39.79816134
55011,235390,30.842813
55022,171526,89.019804
55025,84803,7.19517427
55028,132430,18.573098746
55031,157431,88.926176
55034,333707,39.7560239
55038,181862,33.20219523
55040,111918,80.284474
55041,280956,57.1096469
55045,34718,68.22541692
55052,149336,24.6611429
55065,39942,29.6280122
55068,142007,87.912671
55073,128938,31.46308659
55074,115782,32.7949194
55077,209027,85.4432767
55082,387765,67.1440382
55083,3035,27.34353549
55085,194472,83.06752
55100,14339,17.9247376
55101,164075,33.9090692
55102,287452,12.22758289
55104,355789,8.283579
55111,360493,74.40474762
55113,298687,84.1348502
55118,547,90.087149
55119,325427,15.82750999
55120,160072,89.310048
55121,306318,51.03330487
55122,371395,19.74810816
55123,123134,5.992077
55124,184234,37.492615
55126,273370,69.6415162
55129,135424,29.73100329
55132,13728,41.94688281
55138,140684,87.73947
55142,267158,38.0730984
55145,294820,88.539975
55150,84546,90.995323
55157,200494,47.28825766
55165,228544,85.1413417
55169,305712,89.841378
55187,395067,34.16420281
55192,249755,85.85523695
55195,340028,89.567517
55202,54888,22.166006
55211,237574,57.2407236
55216,2644,4.39575121
55217,326960,86.74001
55234,164627,32.09038383
55240,295021,86.697868299
55247,316701,77.0543768
55248,234999,13.77241578
55249,272107,18.69715405
55255,395872,86.040151
55258,289784,31.6573608
55261,336021,5.006661641
55264,370146,85.419869
55265,3605,16.2886199
55272,266947,15.1159515
55275,331680,40.505040781
55279,199512,39.7092148
55282,334296,5.6199132
55287,107847,55.56715598
55290,94695,53.3201257
55293,279023,91.093632
55294,270029,0.02340655
55295,290171,77.7401889499716
55297,36429,36.1678047
55311,24242,81.099027
55317,155319,74.2034566
55326,297218,79.350551
55328,189108,10.83021144
55330,167842,17.3817063
55331,254694,3.96507
55335,51432,20.4292382
55352,53090,3.7193013
55353,379579,16.5554548
55357,324798,90.440584
55359,175588,35.0583337
55364,136684,42.6233319
55365,292668,87.709033
55367,151992,91.784122
55371,376,91.3908923634526
55372,20198,24.0783199
55377,57330,22.6130702
55379,389387,9.60838979
55388,264138,43.5923642
55392,21722,11.9654301
55393,114604,76.4434666
55396,302034,17.566617745
55398,205123,14.93806126
55399,122440,60.01439931
55405,207656,11.48325412
55406,270417,79.968487586
55410,15369,91.234069
55413,257883,8.51764438
55420,851,32.7504481
55423,203760,29.8293108
55430,52064,25.66294365
55438,167038,78.0538388
55440,144469,32.6497991
55441,19018,27.68293012
55442,348201,24.5651775112665
55453,341081,31.80482216
55459,119271,36.8653187
55463,242091,6.1208135
55464,334749,34.3748613
55477,160598,52.65772335
55479,173570,80.937524
55486,93700,32.13485508
55487,56336,80.85793469
55493,145089,91.154487
55498,116450,36.78105621
55505,170068,65.2808749
55506,393201,31.2641342
55507,175551,88.874684
55509,83441,29.7310034
55510,156247,79.537805
55511,311636,9.198774471
55513,360996,18.2266817
55517,331207,81.8199443
55519,64602,33.2864592
55524,135279,22.58264228
55530,317725,28.25170855
55539,61280,35.74882756
55542,203182,74.910327295
55543,121089,9.582642236
55548,261292,34.3795442
55555,89072,80.5536488
55566,278614,87.774571
55579,107981,61.711376
55582,204549,91.0023446000161
55588,290936,87.690313
55590,117520,91.791145
55593,240590,82.707054
55599,378309,59.457323
55601,183699,69.1546632
55602,150804,90.110553
55607,387520,20.73820597
55609,292356,20.113250751
55612,118907,40.8303901
55613,29609,90.819769
55622,248862,9.2572911
55625,35658,19.59596459
55628,226383,36.20291644
55633,124078,18.4232974
55644,240083,9.79564192
55645,2990,11.14151948
55646,295637,8.82661188
55647,180557,5.69949514
55652,142093,9.790960876
55653,117154,4.81940906
55654,161410,11.054914621
55658,208673,91.479839
55659,98995,27.04158881
55662,376368,77.56931565
55664,274165,27.870183131
55677,103953,36.50953824
55681,114594,40.6290931
55682,174884,40.849116
55684,290759,39.4798335
55692,237813,34.45444595
55703,66253,85.4947753
55713,97552,75.9963963
55714,321681,27.3528967
55719,33518,86.81725
55720,383356,45.4414796
55722,41296,91.362806
55724,104507,84.937697
55725,369039,8.349117336
55726,68614,45.687247
55734,134674,18.3460563
55735,80002,86.90853
55737,173278,21.31166583
55741,87953,23.2427063
55747,197330,91.643685
55765,261384,88.034384
55766,182814,82.3793601
55767,248471,31.783757
55770,223320,84.03186429
55771,125277,11.331111675
55774,361444,14.6150518
55775,199115,91.610915
55779,341408,66.849112
55780,240948,77.506118551
55781,82879,84.413398
55786,32395,19.49063538
55789,352354,89.583902
55792,244771,41.2329841
55805,314204,48.32516809
55808,112757,25.772953931
55811,147867,31.1049669
55812,274432,29.7988808
55814,10941,87.573279
55816,326682,17.9879354
55818,163025,24.5956048
55820,96177,11.204716413
55822,373825,5.97101132784134
55829,336863,90.899354
55831,40915,87.339212
55849,39752,72.7850191
55850,297387,80.0855199
55855,155710,33.8458729
55856,913,10.85595949
55857,3539,14.70867751
55858,142934,89.724339
55859,181848,25.2931205
55863,178375,65.0748967
55864,345725,28.78069714
55867,348518,81.543753
55868,55490,38.499095
55870,141960,90.066082
55872,379121,32.9494024
55878,163280,85.031328
55879,321529,80.7947351
55880,252049,25.82445037
55881,102777,29.82931087
55885,101066,4.189773
55887,376832,14.42545767
55890,2752,86.232079
55891,178630,6.408713957
55895,388236,38.7612503
55897,329829,28.7198389
55898,291244,59.2700762
55905,295170,25.2907806
55910,24622,20.30050343
55912,304518,28.0831816
55915,45158,38.61378761
55916,330320,4.10784993
55923,4232,56.79834087
55925,240836,20.88566604
55926,178908,38.1643816
55928,47352,29.267552755
55929,391505,27.5073791
55931,325879,80.497477
55933,200278,0.348757626
55934,292509,89.731369
55935,79817,21.6908521
55952,189398,27.85379756
55953,39558,34.38890596
55964,208566,91.521971
55969,34576,11.19301332
55978,280560,33.8154475
55979,353007,72.639897316
55981,149197,91.02107
55988,55666,87.109826
55990,151154,85.286459
55991,183208,16.8597399
55992,349878,31.89845142
55995,105054,5.58714406
55996,359418,15.2704344
55999,202242,89.904574
56009,377344,81.0170997
56011,109733,25.25099
56019,41361,84.34785217
56022,92891,22.89160778
56023,195887,7.30050394
56027,8022,55.61162704
56034,64243,86.115049
56037,65003,32.2284814
56041,242236,46.0079203
56042,172428,5.177529446
56048,96513,50.607307
56049,251380,67.265749862798
56050,214527,19.0552748
56060,386237,28.586421896
56067,265385,13.29726173
56071,109503,37.5230439
56077,264515,88.741265
56088,31665,4.2412671
56092,44864,38.719119
56098,218025,57.5567131
56103,297801,27.22416253
56105,23850,76.979467671
56112,271106,16.770794846
56120,237780,17.082102646
56123,321588,10.79978266
56124,266711,28.9024088
56126,270442,12.84317579
56131,9503,80.8181428067841
56134,327351,13.18257079
56136,45549,31.350737608
56141,306328,57.8305729
56143,216492,85.5556341
56145,311753,43.512779552
56153,1762,89.754775
56166,318524,6.6989552
56175,300611,88.305899
56176,334699,4.465970121
56178,340200,29.3845834
56183,387720,15.3523584
56186,284523,84.099745
56190,199335,87.212821
56195,102673,42.7614335
56196,217819,84.198049
56199,181711,30.8592001
56203,373119,24.76881424
56211,272204,83.99441348
56214,186834,44.8844052
56224,53515,19.118471
56227,395639,20.9254576
56229,97597,36.3644191
56230,25118,26.74900812
56233,391093,21.49189583
56236,183082,77.27439578
56242,170980,4.056355506
56243,390293,18.37414313
56246,338497,17.93644046
56248,15690,71.380622
56252,235388,9.49369717
56253,196499,89.736042
56256,129024,38.9016885
56259,149337,49.5095369
56263,305755,34.2742147
56264,3174,23.83723268
56265,173847,29.05689427
56267,119664,54.0035976897599
56273,338894,69.728120246
56274,334175,85.403492
56277,91348,62.369099715
56278,56302,91.20364
56290,118038,91.451751
56297,265627,85.038351
56299,794,41.0550923
56307,303290,6.3384944
56308,326207,35.56625683
56315,130928,29.0358299
56316,356277,10.362081876
56320,192412,81.4103354
56324,232114,82.4051126
56330,94074,36.08119831
56332,185594,90.253337
56333,304692,42.61396875
56334,146042,32.1910314
56335,222977,89.413031
56339,30820,6.4578675
56340,190418,28.75260941
56342,121862,54.4483222
56343,120789,77.658265755
56344,82132,9.17068728
56345,46930,15.5770598
56349,186384,86.171222
56353,39732,46.72181715
56361,48882,10.12567522
56362,157979,12.1339567
56365,357516,37.6049657
56373,383068,80.675366005
56375,279890,83.385841
56381,189527,5.678429959
56382,33917,79.9380633
56395,249720,3.23478561
56396,98926,31.83057
56404,227292,88.385491
56405,360927,4.355959331
56409,310378,55.08029809
56424,196596,91.795827
56427,381875,30.3395718
56431,126961,85.024301566
56433,173026,5.678429186
56436,329458,17.3278712
56458,219436,18.13071575
56462,85735,87.746485461327
56463,378121,22.90565303
56464,280608,90.384413
56467,191931,89.361539
56473,274112,0.814548016
56474,348740,38.1714048
56476,390587,30.51512166
56479,113805,15.80410365
56487,179384,10.7670136
56490,182554,24.2889775
56494,117232,39.603886
56505,84239,17.74216663
56508,261568,90.913401
56513,286722,79.87486267
56514,296673,83.3507363253131
56516,335174,20.3005024
56518,258381,9.63647677
56523,247542,81.056893
56530,182125,89.686897
56531,298938,16.763773576
56544,300480,13.3347123
56546,252826,4.4355416
56547,177619,84.773850767
56549,126479,77.632512
56552,233626,66.530782835
56559,229419,38.2673729
56568,114129,91.7373104321506
56569,260570,69.5900217296532
56571,345744,87.648177
56575,278865,87.22451562
56588,46981,78.184911355
56589,788,13.1029878
56593,379623,1.96146912
56597,104339,3.089664628
56598,76950,20.1413384
56605,353987,5.383507065
56608,76025,11.843714016
56609,358499,32.04590841
56610,395366,21.84065348
56619,25022,86.3210317
56621,88087,91.643684
56626,239931,14.107128111
56639,146560,87.634136
56643,156398,91.788805
56645,123586,86.86874
56646,254090,16.16222506
56648,107206,91.791145
56651,56135,80.4412969
56652,352564,23.317606525
56668,200873,91.854343
56669,370565,91.641344
56670,230079,85.171767
56671,37019,48.89394559
56672,179631,62.5235793
56679,17517,85.1179292
56680,264928,3.569499286
56681,96938,84.5889393
56683,161297,91.48452
56692,396391,7.586063632
56695,212286,63.8694598684312
56696,293143,77.021603921
56698,329545,17.8030249
56701,317284,68.4477853
56709,121665,91.016388
56710,227636,88.755304
56717,63495,90.208862
56718,100812,39.402593
56720,188840,87.767548476
56722,10404,50.9396814
56723,151132,27.59398489
56727,140536,91.475158
56728,157150,31.2407266
56732,350066,91.5406950530186
56733,255788,88.886385
56734,40330,11.3264304
56740,163974,88.392508
56745,136122,88.469749
56748,302358,82.04933486
56750,169169,16.927620066
56763,261395,80.401512
56764,391722,30.85919851
56766,192970,11.8718026
56772,381196,87.615411
56775,323867,19.0552741
56778,235108,12.653582438
56779,164466,91.514947
56785,344391,26.75837256
56786,130294,77.32354503
56789,347413,22.17770634
56792,360955,87.088759
56794,286749,1.182030996
56795,294901,5.0066617
56796,34417,85.5415844
56801,258672,10.53294788
56809,137617,90.915734
56810,166698,24.20237353
56825,172206,90.138641
56827,173942,79.455882
56830,304715,33.0126011
56834,203459,91.521971
56836,25198,91.025752
56846,131871,80.118296
56851,145877,13.08192273
56858,339765,40.68994934
56862,184147,89.567519
56876,299792,75.1326985
56881,200392,37.76179088
56883,332416,37.1859931969175
56885,358794,10.99405716
56900,222966,59.850553702
56904,94721,8.95768789
56906,98954,91.397917
56911,374947,72.433918621
56915,133246,11.7805181
56927,144366,18.6784283
56929,178914,38.8735992
56930,392675,61.273670771
56931,128352,89.611992
56936,114622,87.830754
56938,382589,7.97227135
56942,52405,91.030433
56947,274359,87.886923
56948,76626,44.5473501
56959,226150,37.7337032
56963,86871,6.230824026
56964,85741,91.746674
56966,316756,20.7709735
56969,9908,57.214978
56970,237585,73.72361555
56972,320878,91.479839
56974,376064,14.7765561
56976,186989,65.10766587
56977,95845,80.90708707
56985,74883,16.927619
56987,331449,84.993876
56988,77104,91.781782
56990,139300,55.340112
56992,227150,7.52988737
56996,122094,4.2272233
56999,302077,84.724706
57009,294605,21.88980766
57014,243639,64.5107992
57017,213055,77.65358
57018,391617,17.110189421
57025,96328,62.2192966
57032,265515,80.9281528
57034,234204,60.2578343
57035,135108,3.61163101
57038,186133,12.65592318
57039,126931,2.90709381
57042,219732,13.545372052
57053,86213,38.541228
57055,136895,30.5853425
57056,140485,22.7441452
57057,69867,81.3611799
57058,325651,91.533672
57062,3678,89.560496
57074,146167,17.91771543
57077,115768,25.2814161
57080,321106,79.3060808
57082,342455,85.335613
57084,186988,40.14223833
57094,281871,75.0624746175543
57095,114008,82.6883283
57096,162515,30.4144736
57098,325271,39.1825681
57112,197017,45.29168328
57113,371309,33.14835777
57115,216225,25.8010417
57118,289341,21.30464328
57122,198176,42.21137648
57125,110280,89.347498
57126,349422,91.0140420186696
57146,136914,66.4418416
57148,378726,69.6415148
57151,328329,32.40169027
57152,204072,22.659882785
57153,104719,7.41285505
57158,179499,91.086608
57159,290288,15.57940107
57161,153039,33.888006355
57162,174370,3.660784766
57163,17144,25.566978891
57164,239625,17.9130335
57174,154321,35.1636615
57175,17719,89.015121
57178,44287,12.97425134
57179,342242,69.779612
57184,388652,23.642958556
57186,143151,13.38620764
57190,19968,79.275652
57192,175814,33.014942316
57199,98104,86.29294
57202,170070,17.08444421
57208,241558,90.971916
57210,189349,90.112894
57212,196496,34.11270989
57216,189786,91.786463
57220,19180,77.4405793
57222,397055,89.09705
57225,318760,18.580121
57235,318767,31.0441092
57237,266910,91.489201
57243,295465,90.803388
57245,16013,72.403494
57250,198460,90.419518
57253,149304,27.92167784
57266,274094,32.624054561
57268,11902,89.871806
57270,222909,42.3775597
57271,133095,91.379187
57283,108576,89.41304
57284,345612,88.80680145
57287,85562,21.803204567953
57288,349318,90.618475
57300,388687,87.273673
57305,159790,19.17932763
57318,329991,14.2569305
57320,324672,5.06283699
57325,229200,38.295460056
57328,143921,86.999816
57330,148037,38.6348506
57335,105779,9.959488306
57336,251422,12.24630762
57338,145193,37.232803
57341,282837,82.92239128
57344,159364,39.297258906
57345,379887,89.483252
57348,134679,37.7407264
57357,68237,90.117576
57365,227804,70.404569
57366,305027,28.710478
57369,201919,79.4114119
57373,170336,83.1658209
57374,166907,5.261792821
57379,36147,3.20669772
57383,239377,1.57526095
57384,247792,10.4416629
57389,103262,90.080118
57390,238030,78.0538392
57391,182150,23.184190571
57397,30611,89.321748
57401,86214,47.9764106
57403,217702,13.9339209
57404,4536,89.490282
57409,253340,39.414287
57413,12224,86.901512
57415,112585,3.354158882
57418,98187,33.490095056
57426,866,79.512058
57429,159857,63.2936586
57431,138991,7.122613326
57438,296409,26.0678753
57449,36530,90.913401
57456,162874,37.2070562
57472,89039,18.1892313
57478,258166,27.6431389
57479,283063,14.242888378
57480,121203,5.81184673
57481,330176,50.4106921
57482,352547,3.6795096
57483,181876,89.808605
57484,141950,90.035649
57490,103374,9.772235695
57497,255078,11.904572585
57499,60387,80.108927
57504,78321,68.604603
57505,330152,51.8033822
57511,205706,17.48235554
57512,320414,80.93517493
57514,4320,80.6496222
57523,284121,90.84786
57526,382292,14.048613547
57530,348084,50.1321554
57532,106763,11.3872883
57540,12832,22.99225685
57542,151215,73.1361137
57544,296237,76.998195
57558,107878,89.366221
57562,143781,87.797981
57563,346591,77.4850583
57565,383082,4.973892066
57566,187494,13.81688747
57567,181790,90.646563
57568,23022,19.95876779
57570,72621,20.03132776
57572,235435,89.876484
57576,279445,12.368022
57580,185913,55.91123
57587,367801,38.0052173
57588,265709,22.3368736
57589,159451,90.489737
57590,323546,60.189948
57591,106309,84.862801
57601,373784,84.942387
57602,271922,70.1283774
57605,20365,25.9297781
57607,204704,89.717325
57610,289031,83.97100421
57611,45284,28.5817421
57613,157133,18.8633411
57614,18702,3.7169606
57624,341406,25.672305071
57630,79999,31.7931216
57631,164702,51.45930502
57634,307325,25.2743955
57650,139239,83.788436
57653,367157,3.686532001
57655,226040,91.620278
57664,85639,32.621711785
57667,298670,2.50450118
57672,127730,91.571123
57674,351017,15.506840871
57675,218006,8.0214255
57685,217487,19.67086502
57709,327476,5.38818827
57710,142274,61.5639152079528
57719,104176,86.103343
57722,333568,90.709762
57723,81688,32.1184697
57730,5800,32.481271
57732,181365,11.8296715
57735,188028,90.452285
57739,118557,31.61288849
57751,319002,90.908719
57752,153215,5.5028804
57755,268667,91.402597
57758,244737,27.8795457
57767,276821,30.2763744
57769,5908,4.791321046
57772,82593,4.54789307
57774,312421,69.781959355
57776,268269,79.093087
57777,346108,20.46668988
57780,356801,11.07598092
57799,142256,89.5605
57808,39564,90.384408
57811,358356,4.05869624
57817,256673,91.507927
57824,76027,86.730638
57827,169916,15.72452133
57831,68093,82.6298111
57835,182455,19.18869178
57836,242980,28.6168495
57847,227041,80.4670489
57853,236056,26.75134933
57854,224521,81.969746
57858,24139,91.643684
57860,247380,25.3914286
57864,262341,91.393227
57865,330766,3.72632295
57867,148635,88.27782
57869,222375,48.425814355
57870,57979,54.347679
57873,288832,76.7500931
57878,26196,73.7048925
57880,83696,6.8534384
57885,51202,83.107307
57888,115489,34.01674198
57890,365818,6.553834855
57893,105746,89.595606
57910,237454,90.281423
57917,292351,73.8008646
57919,156357,85.150698
57921,233957,4.6251345
57933,334731,2.08786442
57936,115988,90.854881
57941,95427,82.379369
57947,174612,88.89107
57948,372382,31.0300642
57949,359165,87.580305
57951,287535,10.500178516
57952,17114,22.47029095
57955,147183,38.2182175
57962,264490,47.3889069
57964,234825,10.996397997
57982,280809,83.0253834
57984,173342,3.52736753
57985,1233,71.58894133
57986,350010,7.993337666
57989,233144,90.112895
57991,98036,79.399705
57997,311028,39.278535
58010,105112,31.289877821
58015,55157,76.1391822
58019,82945,12.667624882
58020,107306,79.186706
58024,5284,40.75782894
58027,226591,20.79203996
58031,47390,23.5727399
58034,324287,14.657183746
58035,214853,77.3305697
58036,103549,90.023948
58044,380307,88.544658
58048,384225,20.8950301
58052,274171,35.142595121
58053,70614,13.89647023
58054,283027,54.23298302
58057,134089,9.203457409
58058,203657,35.3321909
58059,203301,37.5721958
58076,185162,16.8222882
58079,127359,6.72470243
58081,340439,17.0189036
58084,48102,38.892328
58087,8972,91.5453760530186
58090,196763,84.37359993
58092,316449,20.9512046
58096,232755,66.175003
58099,158596,26.154481446
58104,222169,29.194992185
58113,223249,89.101731
58119,153166,25.9016915
58121,279920,64.64889841
58125,199646,88.544651
58135,93528,14.8772043
58139,128970,85.86226
58140,299148,18.5426714
58146,23792,24.91627428
58149,209756,6.066978267
58160,51522,88.322291
58164,91267,12.5412301934454
58165,118710,91.648365
58167,192980,23.7295638
58171,298546,23.64763937
58173,290662,22.678607346
58176,158727,81.227762
58179,254797,91.6483663634526
58183,284239,87.315804
58185,200335,24.7969005
58188,202833,90.398447
58189,19276,34.34911617
58200,382398,91.510268
58204,299415,27.8654997
58208,326331,18.446704605
58210,65659,25.74252485
58216,81473,7.710118571222
58217,261081,8.07526067
58221,65828,73.2835773
58224,22069,34.01674141
58237,237993,91.533674
58239,327950,4.6766289
58240,263765,4.814727866
58244,371651,91.681134
58245,32608,82.391064
58246,81652,23.89340913
58247,9735,91.374509
58248,246048,19.1606045
58249,299327,10.55869583
58255,356058,3.30734579
58260,237024,21.27421394
58272,254416,28.3242668
58279,42153,22.8845862
58280,357671,90.169072
58284,238174,37.5885813
58292,328070,6.404032591
58293,76761,61.0536486
58303,371088,35.7254222
58304,316218,29.0358278
58307,47289,77.7050793
58314,214882,84.38061943
58317,72915,79.743783
58319,133131,16.9205968
58320,120898,43.7866388280292
58321,103366,87.355592845
58324,131855,25.2556711
58326,388534,8.67914923
58327,131378,1.85379901
58333,274736,89.029165
58335,334694,24.75477071
58337,83554,20.92077725
58343,344183,3.13881858
58347,116467,28.357038
58349,269497,7.604789802
58351,61415,16.48523474
58358,253342,38.8501974
58366,272801,27.5401498
58381,150325,90.94851
58391,36894,77.716784
58392,344419,9.9688506
58393,158846,90.176091
58396,116707,90.45697
58400,295376,13.9666897
58403,76504,38.9648857
58405,57541,33.12027265
58406,246532,8.8359733
58407,341534,88.282502
58413,8208,14.67122718
58416,33029,19.0084605
58418,263541,19.50233946
58419,123485,82.9364385334209
58422,267515,85.686711
58426,217378,5.8914293
58428,110150,69.10550881
58440,153871,19.7481081
58441,240586,44.0230441
58442,356962,77.805721
58446,214184,9.28772016
58451,74949,48.2853776
58452,336135,10.40187256
58456,101453,4.20615748
58461,325924,51.61378925
58463,60971,24.2772772
58464,261626,8.44040281
58465,262393,30.220199255
58466,53452,27.96380502
58469,166299,91.030432
58493,261473,65.7560268594095
58503,165613,90.550598
58507,148643,88.879364
58508,95014,83.329669385
58511,360031,26.05851306
58516,19041,87.5686
58523,208994,90.548258
58527,383839,30.6696034
58529,280215,11.59326562
58533,388513,91.095971
58537,332492,28.43662101
58543,16096,15.7198401408147
58547,118863,87.1543
58550,64532,80.893043
58552,135692,32.4625476
58553,58528,22.80266211
58554,279940,39.472806
58564,266409,36.0109788
58565,379996,27.3411948
58569,337815,31.652680497
58579,358314,18.9850546
58592,220019,9.1191925
58598,172667,16.4407623
58608,47929,81.2581889
58609,147769,39.08426052
58611,163665,86.515305
58613,86915,83.09326652
58617,173176,26.732624
58619,164637,23.7155173
58624,41299,5.68311073
58630,24874,55.72631928
58631,176533,80.822828
58637,35311,33.08281976
58640,82686,71.7785331
58648,362825,44.732262
58649,14310,91.250453
58651,163755,54.85793948
58652,168494,10.6101903
58653,18086,91.058521
58654,252003,13.34641639
58657,396497,56.98793317
58664,22662,22.97118945
58665,40303,9.0700394
58669,357082,71.85577399
58673,356941,87.765208
58677,209906,5.28754005
58678,60451,66.88422459
58683,331662,10.455707115
58693,362898,15.27511564
58697,258167,89.3568527
58703,13887,57.21497489
58715,41003,86.566797
58719,42237,23.16546565
58721,72126,35.4000684
58725,139075,23.642959737
58727,353196,77.6980583
58731,366148,90.80573
58734,296359,82.36063362
58735,37829,0.87306434
58737,366727,3.990817107
58740,215992,27.02052121
58741,158976,28.6262147
58744,65157,6.06463747
58753,395359,32.67788785
58759,108523,84.982172
58760,341636,11.83903414
58767,324238,44.198595
58776,293183,75.6874324
58783,181479,18.315628291
58787,49845,62.3339879
58788,323122,81.052216
58796,36152,39.8871065
58798,115555,7.4666902
58810,241709,22.57093863
58813,131553,39.9339204362167
58819,196811,8.64872091
58825,335175,91.220025
58829,40985,73.8781029
58830,316819,10.53060792
58832,285921,91.646026
58835,70539,91.2434316713003
58836,381641,87.395394
58838,211501,13.93157986
58848,324875,82.945806
58855,26904,37.3428151
58858,385543,2.13935888
58859,227679,3.92761959
58861,327752,90.286099
58862,138486,16.27925708
58863,252312,80.7736759
58864,219518,74.6247739
58873,282999,41.1768091
58874,57542,86.42402
58890,54244,91.7981680186696
58894,393631,7.974612241
58895,393709,83.08623786
58898,31494,6.9189766
58906,91836,6.652142176
58911,190207,13.04447175
58912,382806,5.43968286
58916,203348,91.496223
58918,43098,17.128915442
58920,72507,4.67428856
58924,79924,6.82300993
58927,133485,49.33633551
58929,143677,22.25963196
58930,199305,91.079586
58932,217207,90.653587
58933,149518,11.614332296
58936,128106,28.7760153
58938,390434,89.752435
58948,133168,32.51404256
58951,287764,3.4009721
58952,134268,59.3871087
58954,156404,89.754774
58956,286663,30.8100430688919
58957,42777,15.5840826
58960,380988,91.521969
58968,38234,80.30320601
58974,180477,31.5028792
58976,357277,0.39557071
58977,283614,8.330392025
58979,122478,7.56499743
58984,75889,91.620278
58986,355155,88.621893
58987,315730,76.253864586
58992,35394,40.814002
58996,306237,91.643684
58997,226075,37.04086934
59006,322763,82.936445
59015,281604,73.0448311
59022,264648,24.576880447
59025,250117,37.35685725
59036,211042,6.162945106
59051,269953,28.77367517
59052,17992,27.5986664
59059,177768,22.05365535
59060,364323,40.4277973
59061,25823,71.9728107
59064,207929,7.37072285
59067,75756,35.5053994
59074,331320,16.2301034
59091,192920,83.5496928
59093,221850,57.055814
59096,299627,40.689951
59097,233904,38.01457911
59108,25620,40.7110151
59113,40393,88.317600625
59115,43219,80.79707881
59116,377426,0.603889103434009
59127,372375,51.6208106
59132,389969,22.62009416
